S. No,Br. No ,Br. Date ,Recid,Main_Category,Passed_Category,Contractor_name,Description_Kan,Description_Eng,Bill Pass Date,Bill Pass Amt,Paid Date,Paid Amt
1949,8717,13-Feb-14,61383,Others Contegency,Others,Janata Book And Stationary,ªÀiÁ£Àå ¸ÀA¸ÀzÀgÀ PÀZÉĂjUÉ ¸ÉÖĂ±À£Àj ¸ÁªÀÄVæUÀ¼À£ÀÄß ¥ÀÆgÉÊ¹zÀ ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,Reg. Stationary Material Providing Bill to MP Office,28-Feb-14,1712,12-Mar-14,1712
1950,7124,04-Dec-13,58332,Others Contegency,Others,Kirti Trades Hubli,ªÀ®AiÀÄ PÀZÉĂj £ÀA.11 gÀ G¥ÀAiÉÆĂUÀPÁ̀V ªÀÄÄzÀæt ºÁUÀÆ ¯ÉĂR£À ¸ÁªÀÄVæUÀ¼À£ÀÄß QĂwđ mÉæĂqÀ¸Àđ EªÀjAzÀ ¥ÀÆgÉÊ¹PÉÆAqÀ ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,Printing and Stationery instruments purchased for office use,27-Feb-14,23809,12-Mar-14,23809
1951,8657,11-Feb-14,49894,Others Contegency,Others,National Studio Hubli,ªÀ®AiÀÄ PÀZÉĂj £ÀA 11 EªÀgÀÄ awæĂPÀgÀt ºÁUÀÆ ¥ÉÆĂmÉÆĂUÀ¼À£ÀÄß ¢£ÁAPÀ 08-08-2012 gÀAzÀÄ ºÀA¢ ¤ªÀÄÆđ®£Á PÁAiÀÄđPÀæªÀÄzÀrAiÀÄ°è vÉUÉzÀ PÀÄjvÀÄ,Photocopieng and video shooting charges for Pig operation under Zonal Office No11,27-Feb-14,5250,12-Mar-14,5250
1952,8670,12-Feb-14,61288,Others Contegency,Others,Shanmukh Enterprises,ªÀ®AiÀÄ PÀZÉĂj £ÀA 8gÀ DgÉÆĂUÀåSÁvÉUÉ CªÀ±ÀåPÀªÁzÀ ¸ÁªÀÄVæUÀ¼À£ÀÄß ¥ÀÆgÉÊ¹PÉÆAqÀ ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,Regarding Purchase of  office Stationary for zonal office no 8 Health Section,25-Feb-14,16796,12-Mar-14,16796
1953,8986,22-Feb-14,61714,Others Contegency,Others,Jaydeep Traders,ªÀ®AiÀÄ PÀZÉĂj £ÀA 07 DgÉÆĂUÀåSÁvÉ CªÀ±ÀåPÀªÁzÀ Qæ«Ä£Á±ÀPÀ («ÄxÁ°£ï) ¥ÀÆgÉÊ¹PÉÆAqÀ ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,Zonal No: 7 Providing Melothin Oil Purchase Bill.,25-Feb-14,4740,12-Mar-14,4740
1954,9206,03-Mar-14,62089,Others Contegency,Others,TUV India Pvt Ltd. Mumbai,¥Á°PÉAiÀÄ°è LJ¸ïN 9001-2008 PÀÄjvÁV nAiÀÄÄ«-EArAiÀiÁ ¥ÉæöÊ.°«ÄmÉqï EªÀgÀÄ 2011-12 gÀ £ÀªÀíA§gïÀ-2013 gÀAzÀÄ ¸ÀªÉđ¯É£À́ Drmï PÉÊUÉÆArzÀÄƯ ¸ÀzÀgÀ ©®Äè ¥ÁªÀw¸ÀÄªÀ PÀÄjvÀÄ.,"Invoice -9930084547/ 30-12-2013 ISO 9001-2008 Surveillance, Charges toward Surviellance Audit Conducted On 2011-12, November-2013",03-Mar-14,37192,12-Mar-14,37192
1955,8443,03-Feb-14,60903,Others Contegency,Others,Transasia Bio Medicals Ltd Mumbai,¥Á°PÉAiÀÄ alUÀÄ¦à D¸ÀàvÉæAiÀÄ ¥ÀæAiÉÆĂUÁ®zÀ°ègÀÄªÀ ¸É¯ï PËAlgÀ£À ªÁ¶đPÀ ¤ªÀđºÀuÁ ©®Äè ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ.,AMC bill of cell counter at Chitaguppi Hospital.,28-Feb-14,42472,12-Mar-14,42472
1956,9356,06-Mar-14,55562,Others Contegency,Others,Hubli-Dharwad BMW comman treatment facility Tarihal Hubli,alUÀÄ¦à D¸ÀàvÉæAiÀÄ ªÉÊzÀåQĂAiÀÄ vÁådå ªÀ¸ÀÄÛUÀ¼À ¤ªÀđºÀuÉAiÀÄ ©®Äè ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ. (¥sÉ§æªÀj-2014).,Disposal of Hospital Medical waste bill for Chitaguppi Hosp.Hbl. for the month of Feb-2014.,06-Mar-14,7224,12-Mar-14,7224
1957,8716,13-Feb-14,61319,Others Contegency,Others,Panjar Pol  HU,©qÁr eÁ£ÀÄªÁgÀUÀ¼À zÁR¯Áw ¦üĂ ªÀÄvÀÄÛ ¸ÀAgÀPÀëuÉUÁV ¥ÁAdgÀ¥ÉÆĂ¼À ¸ÀA¸ÉÜ PÁgÀªÁgÀ gÉÆĂqÀ E«gÀUÉ ©®Äè ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ.,Stray Cattele Fee and Protection Fund given to Panjarpole Sounstha Karwar Road Hubli bill payment,28-Feb-14,69000,12-Mar-14,69000
1958,8504,05-Feb-14,61100,Others Contegency,Others,Asangi M A,²æĂ JA.J D¸ÀAV EªÀgÀÄ ©qÁr zÀ£ÀUÀ¼À£ÀÄß »rzÀÄ ¥ÁAdgÀ¥ÉÆĂ¼À ¸ÀA¸ÉÜUÉ ¸ÁV¹zÀÄƯ ¸ÀzÀjAiÀÄªÀjUÉ ©®è£ÀÄß ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ.,Sri M.A. Asangi he is Catching of Stray Chattels and transport to Panjarpole regarding bill,28-Feb-14,58800,12-Mar-14,58800
1959,9486,11-Mar-14,62429,Others Contegency,Others,VDECOR Hubli,¢£ÁAPÀ:26-01-2014 gÀAzÀÄ ¸ÁªÀđd¤PÀ UÀtgÁeÉÆåĂvÀ́ªÀ CAUÀªÁV zsÁgÀªÁqÀ f¯Áè Dgï.J£ï. ±ÉnÖ QæĂqÁAUÀtzÀ°è ¥ÉæöÊªÉÊrAUï PÁå£ÉÆ¦ lÄ C£À̀ªÀj ªÀÄvÀÄÛ ¸ËAqÀ ¹¸ÀÖªÀÄ ªÀåªÀ¸ÉÜ ªÀiÁrzÀ ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,"Dtd. on 26-1-2014 Repulic day in R.N.Shetty Ground Providing Canopy to anquring and Sound consuling, Table for Media 10 Nos., Fiber chairs 500 Nos., Sofa 14 Nos. bill regarding",11-Mar-14,36168,12-Mar-14,36168
1960,9491,11-Mar-14,62438,Others Contegency,Others,VDECOR Hubli,¢£ÁAPÀ:26-01-2014 gÀAzÀÄ ¸ÁªÀđd¤PÀ UÀtgÁeÉÆåĂvÀ́ªÀ CAUÀªÁV zsÁgÀªÁqÀ f¯Áè Dgï.J£ï. ±ÉnÖ QæĂqÁAUÀtzÀ°è ¥ÀæªÉÊrAUï ¸ËAqÀ ¹¸ÀÖªÀiï ªÀÄvÀÄÛ gÉPÁé¬Äqï ªÉÄÊPï JA.JZï. ¯ÉÊĺ 4 £ÀA. ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,"Dtd. on 26-1-2014 Repulic day in R.N.Shetty Ground Providing Sound Systeem and Required Mic, MH Lights 4 Nos.bill regarding",11-Mar-14,29654,12-Mar-14,29654
1961,9487,11-Mar-14,62435,Others Contegency,Others,VDECOR Hubli,¢£ÁAPÀ:26-01-2014 gÀAzÀÄ ¸ÁªÀđd¤PÀ UÀtgÁeÉÆåĂvÀ́ªÀ CAUÀªÁV zsÁgÀªÁqÀ f¯Áè Dgï.J£ï. ±ÉnÖ QæĂqÁAUÀtzÀ°è ¥sÉÆæªÉÊrAUï ¥Áå¸Éeï ªÀiÁåmï 600 J¸ï.PÀÆå J¥ï.n. ¸ÉĂqÀ £Émï ªÀiÁåmï ¥ÁgÀ UËæAqÀ 60000 J¸ï.PÀÆå.J¥ïn ªÀåªÀ¸ÉÜ ªÀiÁrzÀ ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,"Dtd. on 26-1-2014 Repulic day in R.N.Shetty Ground Providing passage mat 600 Sq. ft., Providing Shade Net Mat for Ground 60000 sq. ft. bill regarding",11-Mar-14,69638,12-Mar-14,69638
1962,9489,11-Mar-14,62437,Others Contegency,Others,VDECOR Hubli,¢£ÁAPÀ:26-01-2014 gÀAzÀÄ ¸ÁªÀđd¤PÀ UÀtgÁeÉÆåĂvÀ́ªÀ CAUÀªÁV zsÁgÀªÁqÀ f¯Áè Dgï.J£ï. ±ÉnÖ QæĂqÁAUÀtzÀ°è ¥sÉÆæªÉÊrAUï ¥sÉAqÁ¯ï D£ï ¥sÉªÀ°£ï ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,Dtd. on 26-1-2014 Repulic day in R.N.Shetty Ground Providing Pendal on Pevlion At RNS Graound 35x135 sft.,11-Mar-14,79635,12-Mar-14,79635
1963,9323,05-Mar-14,62213,Others Contegency,Others,Vithal Enterprises Hubli,«±ÉĂµÀ C¢üPÁj ºÁUÀÆ ¸ÁªÀđd¤PÀ ¸ÀA¥ÀPÁđ¢üPÁj PÀZÉĂj ªÀÄÄA¨sÁUÀzÀ°ègÀÄªÀ ¥Áèmï¥ÁgÀAzÀ°è 38 * 38 * 6 C¼ÀvÉAiÀÄ 10 JA.JA. zÀ¥Àà«gÀÄªÀ ¹ÖĂ¯ï AiÀiÁAUÀ¯ïUÀ¼À£ÀÄß qÉÆĂgï lÆ qÉÆĂgÀ ¦æĂ«ÄAiÀÄA ¸É¦Ö Væ®́ C¼ÀªÀr¹ ªÀåªÀ¸ÉÜ ªÀiÁrzÀ ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,38x38x6 mm Angles for door and door preme safaty steel greels fixing in Special officer and PRO office infront preimases,11-Mar-14,55600,12-Mar-14,55600
1964,9300,05-Mar-14,62151,Others Contegency,Others,Deven Agencies Hubli,ªÀÄºÁ£ÀUÀgÀ ¥Á°PÉAiÀÄ ªÁºÀ£ÀUÀ½UÉ EAzsÀ£À ¥ÀÆgÉÊPÉ ªÀiÁrzÀ ©¯ï ¸ÀAzÁAiÀÄ PÀÄjvÀÄ. 16-02-2014 jAzÀ 28-02-2014 gÀªÀgÉUÉ,Bill for Supply of Diesel to all Vehicles of HDMC. 16-02-2014 to 28-02-2014,11-Mar-14,229602,14-Mar-14,229602
1965,9303,05-Mar-14,60599,Others Contegency,Others,Doddamani Hajaratali M,ºÀÄ-zsÁ ªÀÄ ¥Á°PÉAiÀÄ ¸ÀzÀ¸ÀågÀÄ ²æĂ ºÀdgÀvïC° zÉÆqÀØªÀÄ¤ EªÀgÀ ªÉÊzÀåQĂAiÀÄ ªÉZÀÑzÀ ©¯ï ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,Shri. Hajaratali Doddamani His Medical Bill.,11-Mar-14,77625,14-Mar-14,77625
1966,9459,11-Mar-14,62439,Others Contegency,Others,Nishanth Patil (Advocate),"ºÀÄ-zsÁ ªÀÄ ¥Á°PÉAiÀÄ ¤ªÀÈvÀÛ ¹§âA¢AiÀÄÄ ªÀiÁ£Àå GZÀÑ £ÁåAiÀiÁ®AiÀÄzÀ°è zÁR°¹zÀ zÁªÉ £ÀA. ¹¹¹ £ÀA. 100211/14, 100001, 3849-3850/13, 3851/13, 3852/13 ªÀÄvÀÄÛ 3914/13, J¸ïJ¯ï¦ AiÀÄ£ÀÄß ¢: 19-04-2013gÀ wĂ¦đ£À «gÀÄzÀ̃ zÁR°¸ÀÄªÀ PÀÄjvÀÄ.",Filing of Slp against the final Judgment and Order dtd: 19-04-2013,15-Mar-14,40000,15-Mar-14,40000
1967,8829,18-Feb-14,61262,Others Contegency,Others,Banakar Ramesh M,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 01 ¸É¥ÉÖA§gÀ 2013£ÉĂ wAUÀ¼À ªÀ®AiÀÄ PÀbÉĂj £ÀA 01gÀ PÀlÖqÀ ¨sÁrUÉ ©¯ï,Regarding Zonal No 01 office rent for the month of September 2013,21-Feb-14,4537,18-Mar-14,4537
1968,9400,07-Mar-14,62267,Others Contegency,Others,Joshi R.M. Motors,ªÀiÁ£Àå DAiÀÄÄPÀÛgÀÄ ªÁºÀ£ÀzÀ  d£ÉĂªÀj-2014 £ÉĂ wAUÀ¼À ¥ÉĂmÉÆæĂ¯ï ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ. (PÉJ-25 JªÀiïf-199),Commissioners car petrol bill January-2014 (KA-25 MG-199),10-Mar-14,4492,18-Mar-14,4492
1969,3886,08-Aug-13,57933,Others Contegency,Others,Laxmavva G Madar,ªÀ®AiÀÄ PÀbÉĂj £ÀA 01gÀ°è PÁAiÀÄđ¤ªÀđ»¸ÀÄwÛgÀÄªÀ ²æĂªÀÄw ®PÀëöäªÀé ªÀiÁzÀgÀ EªÀjUÉ ¸ÉĂªÁ ¨sÀzÀævÁ oÉĂªÀtÂ ªÀÄgÀÄ¸ÀAzÁAiÀÄ PÀÄjvÀÄ,Regarding refund of service deposit of shri Laxmavva G Madar working in zonal No 01 Dharwad as a PK,15-Mar-14,10000,18-Mar-14,10000
1970,3885,08-Aug-13,57934,Others Contegency,Others,Shrinivas S Kotank,ªÀ®AiÀÄ PÀbÉĂj £ÀA 01gÀ°è PÁAiÀÄđ¤ªÀđ»¸ÀÄwÛgÀÄªÀ ²æĂ ²æĂ¤ªÁ¸À PÉÆĂlAPÀ EªÀjUÉ ¸ÉĂªÁ ¨sÀzÀævÁ oÉĂªÀtÂ ªÀÄgÀÄ¸ÀAzÁAiÀÄ PÀÄjvÀÄ,Regarding refund of service deposit of shri Shrinivas kotank  working in zonal No 01 Dharwad as a PK,15-Mar-14,7750,18-Mar-14,7750
1971,9747,19-Mar-14,62586,Others Contegency,Others,"Secretary, Central Relief Committee Bangalore",ªÀiÁ£Àå DAiÀÄÄPÀÛgÀ ºÁUÀÆ ªÀÄÄRå ¯ÉPÁ̀¢üPÁjUÀ¼À DzÉĂ±ÀzÀ£ÀéAiÀÄ ¥Àæw wAUÀ¼ÀÄ ©qÀÄUÀqÉUÉÆ½¸ÀÄªÀAvÉ ©üPÀëÄPÀgÀ PÀgÀ ªÀ£ÀÄß £ÀªÀíA§gï-2013 ªÀÄvÀÄÛ r¸ÉA§gï-2013 JgÀqÀÄ wAUÀ½£À PÀAvÀ£ÀÄß ©qÀÄUÀqÉUÉÆ½¸ÀÄªÀ PÀÄjvÀÄ.,Beggary Cess bill for month of November-2013 And December-2013 (2 Months bill),19-Mar-14,2000000,26-Mar-14,2000000
1972,9748,19-Mar-14,62588,Others Contegency,Others,Deputy Director City Central Library Dharwad,ªÀiÁ£Àå DAiÀÄÄPÀÛgÀ ºÁUÀÆ ªÀÄÄRå ¯ÉPÁ̀¢üPÁjUÀ¼À DzÉĂ±ÀzÀ£ÀéAiÀÄ ¥Àæw wAUÀ¼ÀÄ ©qÀÄUÀqÉUÉÆ½¸ÀÄªÀAvÉ UÀæAxÁ®AiÀÄ PÀgÀ E¯ÁSÉUÉ ¤ĂqÀÄªÀAvÉ d£ÉĂªÀj-2014 wAUÀ½£À PÀAvÀ£ÀÄß ©qÀÄUÀqÉUÉÆ½¸ÀÄªÀ PÀÄjvÀÄ.,Library Cess bill for month of January-2014,19-Mar-14,1000000,26-Mar-14,1000000
1973,9965,25-Mar-14,62693,Others Contegency,Others,Manager S B I Vidyanagar Hubli (DULT),ªÀÄºÁ£ÀUÀgÀ ¥Á°PÉ¬ÄAzÀ ªÀ¸ÀÆ° ªÀiÁqÀ¯ÁzÀ vÉjUÉ ªÉÆvÀÛzÀ°è ±ÉĂ. 2% gÀµÀÄÖ ªÉÆvÀÛªÀ£ÀÄß £ÀUÀgÀ gÀ¸ÉÛ ¸ÁjUÉ ¸ÀA¸ÉÜUÉ dªÀiÁ ªÀiÁqÀÄªÀ PÀÄjvÀÄ.,Regarding 2% Tax Paid To DUTC,26-Mar-14,922716,27-Mar-14,922716
1974,10080,27-Mar-14,62716,Others Contegency,Others,Math S R,"²æĂ r.Dgï. ºÉ¨Áâ¼À, vÉÆĂnUÀ EªÀgÀÄ ¤zsÀ£ÀgÁzÀ PÀÄjvÀÄ ¥Á°PÉ¬ÄAzÀ ºÀt ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ","Death refund Bill By municipal coporation for death of Shri D R Hebbal, Garderner",27-Mar-14,7500,27-Mar-14,7500
1975,9964,25-Mar-14,62692,Others Contegency,Others,CMR HDMC A/c (Service Tax),ªÀÄºÁ£ÀUÀgÀ ¥Á°PÉAiÀÄ ¸ÁÖ®ÄzÁgÀjAzÀ ¨sÁrUÉ ªÀ¸ÀÆ° ªÀiÁqÀÄªÀ ¸ÀªÀÄAiÀÄzÀ°è ¸ÉĂªÁ vÉjUÉAiÀÄ£ÀÄß ªÀ¸ÀÆ° ªÀiÁrzÀÄƯ ¸ÉĂªÁ vÉjUÉ E¯ÁSÉUÉ ¨sÀgÀuÁ ªÀiÁqÀÄªÀÅzÀÄ.,Regarding Service Tax Paid To Government,26-Mar-14,1500000,27-Mar-14,1500000
1976,9773,21-Mar-14,62584,Others Contegency,Others,Deven Agencies Hubli,ªÀÄºÁ£ÀUÀgÀ ¥Á°PÉAiÀÄ ªÁºÀ£ÀUÀ½UÉ EAzsÀ£À ¥ÀÆgÉÊPÉ ªÀiÁrzÀ ©¯ï ¸ÀAzÁAiÀÄ PÀÄjvÀÄ. 01-03-2014 jAzÀ 15-03-2014 gÀªÀgÉUÉ,Bill for Supply of Diesel to all Vehicles of HDMC. 01-03-2014 to 15-03-2014,26-Mar-14,195022,28-Mar-14,195022
1977,6515,11-Nov-13,59645,Pension Benifits,Pension Benifits,Commissioner HDMC Hubli (Pension IOB),"ºÀÄ§â½î «¨sÁUÀzÀ PÀÄlÄA§ ¤ªÀÈwÛzÁgÀgÀ ºÀQ̀£À gÀeÉ  ªÉÆvÀÛ ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ
",Leave salary,11-Nov-13,112669,11-Nov-13,112669
1978,6985,29-Nov-13,55477,Pension Benifits,Pension Benifits,Commissioner HDMC Hubli (Pension IOB),ºÀÄ§â½î-zsÁgÀªÁqÀ «¨sÁUÀ¢AzÀ ¤ªÀÈwÛ ºÉÆA¢zÀ ¤ªÀÈwÛzÁgÀjUÉ/PÀÄlÄA§ ¤ªÀÈwÛzÁgÀjUÉ £ÀªÀA§gÀ-2013gÀ ªÀiÁ¹PÀ ¦AZÀtÂ ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ,Oct-2013 montly pension & dA diff,29-Nov-13,17204962,29-Nov-13,17204962
1979,7218,07-Dec-13,60084,Pension Benifits,Pension Benifits,Commissioner HDMC Hubli (Pension IOB),ºÀÄ§â½î-zsÁgÀªÁqÀ «¨sÁUÀzÀ ¤ªÀÈwÛ ºÉÆA¢zÀ ¤ªÀÈwÛzÁgÀjUÉ/PÀÄlÄA§ ¤ªÀÈwÛzÁgÀjUÉ  r¸ÉA§gÀ-2013gÀ ¤ªÀÈwÛ ¸Ë®¨sÀå ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ,Pension benifits,07-Dec-13,7564223,07-Dec-13,1360933
1980,7218,07-Dec-13,60084,Pension Benifits,Pension Benifits,Commissioner HDMC Hubli (Pension IOB),ºÀÄ§â½î-zsÁgÀªÁqÀ «¨sÁUÀzÀ ¤ªÀÈwÛ ºÉÆA¢zÀ ¤ªÀÈwÛzÁgÀjUÉ/PÀÄlÄA§ ¤ªÀÈwÛzÁgÀjUÉ  r¸ÉA§gÀ-2013gÀ ¤ªÀÈwÛ ¸Ë®¨sÀå ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ,Pension benifits,07-Dec-13,7564223,07-Dec-13,3318325
1981,7218,07-Dec-13,60084,Pension Benifits,Pension Benifits,Commissioner HDMC Hubli (Pension IOB),ºÀÄ§â½î-zsÁgÀªÁqÀ «¨sÁUÀzÀ ¤ªÀÈwÛ ºÉÆA¢zÀ ¤ªÀÈwÛzÁgÀjUÉ/PÀÄlÄA§ ¤ªÀÈwÛzÁgÀjUÉ  r¸ÉA§gÀ-2013gÀ ¤ªÀÈwÛ ¸Ë®¨sÀå ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ,Pension benifits,07-Dec-13,7564223,07-Dec-13,2884965
1982,7549,26-Dec-13,60274,Pension Benifits,Pension Benifits,Vijayalakshmi Hanumantappa Tagaragunti,"zsÁgÀªÁqÀÀ  «¨sÁUÀzÀ PÀÄlÄA§ ¤ªÀÈwÛzÁgÀgÁzÀ ²æĂªÀÄw «dAiÀÄ®Qëöä ºÀ£ÀÄªÀÄAvÀ lUÀgÀUÀÄAn ªÀÄgÀt G¥ÀzÁ£À ªÉÆvÀÛ ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ
",Pension benifits,26-Dec-13,51072,31-Dec-13,51072
1983,7708,30-Dec-13,55477,Pension Benifits,Pension Benifits,Commissioner HDMC Hubli (Pension IOB),ºÀÄ§â½î-zsÁgÀªÁqÀ «¨sÁUÀ¢AzÀ ¤ªÀÈwÛ ºÉÆA¢zÀ ¤ªÀÈwÛzÁgÀjUÉ/PÀÄlÄA§ ¤ªÀÈwÛzÁgÀjUÉ r¸ÉA§gÀ-2013gÀ ªÀiÁ¹PÀ ¦AZÀtÂ ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ,Oct-2013 montly pension & dA diff,30-Dec-13,11895666,31-Dec-13,11895666
1984,7817,04-Jan-14,55477,Pension Benifits,Pension Benifits,Commissioner HDMC Hubli (Pension IOB),ºÀÄ§â½î-zsÁgÀªÁqÀ «¨sÁUÀ¢AzÀ ¤ªÀÈwÛ ºÉÆA¢zÀ ¤ªÀÈwÛzÁgÀjUÉ/PÀÄlÄA§ ¤ªÀÈwÛzÁgÀjUÉ r¸ÉA§gÀ-2013gÀ ªÀiÁ¹PÀ ¦AZÀtÂ ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ(2£ÉĂ ZÉPÀ°¸ÀÖ),Dec-2013 montly pension (2nd checklist),04-Jan-14,1171908,04-Jan-14,1171908
1985,7852,06-Jan-14,55477,Pension Benifits,Pension Benifits,Commissioner HDMC Hubli (Pension IOB),ºÀÄ§â½î-zsÁgÀªÁqÀ «¨sÁUÀ¢AzÀ ¤ªÀÈwÛ ºÉÆA¢zÀ ¤ªÀÈwÛzÁgÀjUÉ/PÀÄlÄA§ ¤ªÀÈwÛzÁgÀjUÉ r¸ÉA§gÀ-2013gÀ ªÀiÁ¹PÀ ¦AZÀtÂ ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ(3£ÉĂ ¥ÀÄgÀªÀtÂ ©®Äè),Dec-2013 montly pension,06-Jan-14,903022,06-Jan-14,903022
1986,7888,07-Jan-14,55477,Pension Benifits,Pension Benifits,Commissioner HDMC Hubli (Pension IOB),ºÀÄ§â½î-zsÁgÀªÁqÀ «¨sÁUÀ¢AzÀ ¤ªÀÈwÛ ºÉÆA¢zÀ ¤ªÀÈwÛzÁgÀjUÉ/PÀÄlÄA§ ¤ªÀÈwÛzÁgÀjUÉ r¸ÉA§gÀ-2013gÀ ªÀiÁ¹PÀ ¦AZÀtÂ ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ(4£ÉĂ ¥ÀÄgÀªÀtÂ ©®Äè),Dec-2013 montly pension,07-Jan-14,512493,07-Jan-14,512493
1987,8024,10-Jan-14,55477,Pension Benifits,Pension Benifits,Commissioner HDMC Hubli (Pension IOB),ºÀÄ§â½î-zsÁgÀªÁqÀ «¨sÁUÀ¢AzÀ ¤ªÀÈwÛ ºÉÆA¢zÀ ¤ªÀÈwÛzÁgÀjUÉ/PÀÄlÄA§ ¤ªÀÈwÛzÁgÀjUÉ r¸ÉA§gÀ-2013gÀ ªÀiÁ¹PÀ ¦AZÀtÂ ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ(5£ÉĂ ¥ÀÄgÀªÀtÂ ©®Äè),Dec-2013 montly pension,10-Jan-14,352859,10-Jan-14,352859
1988,8078,17-Jan-14,55477,Pension Benifits,Pension Benifits,Commissioner HDMC Hubli (Pension IOB),ºÀÄ§â½î-zsÁgÀªÁqÀ «¨sÁUÀ¢AzÀ ¤ªÀÈwÛ ºÉÆA¢zÀ ¤ªÀÈwÛzÁgÀjUÉ/PÀÄlÄA§ ¤ªÀÈwÛzÁgÀjUÉ r¸ÉA§gÀ-2013gÀ ªÀiÁ¹PÀ ¦AZÀtÂ ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ(6£ÉĂ ¥ÀÄgÀªÀtÂ ©®Äè),Dec-2013 montly pension,17-Jan-14,406728,17-Jan-14,406728
1989,8136,22-Jan-14,60731,Pension Benifits,Pension Benifits,Commissioner HDMC Hubli (Pension IOB),ºÀÄ§â½î-zsÁgÀªÁqÀ ¤ªÀÈwÛ ºÉÆA¢zÀ ¤ªÀÈwÛzÁgÀjUÉ/PÀÄlÄA§ ¤ªÀÈwÛzÁgÀjUÉ  d£ÀªÀj-2014gÀ ¤ªÀÈwÛ ¸Ë®¨sÀå ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ,Pension benifits Jan-2014,22-Jan-14,3350640,22-Jan-14,899852
1990,8136,22-Jan-14,60731,Pension Benifits,Pension Benifits,Commissioner HDMC Hubli (Pension IOB),ºÀÄ§â½î-zsÁgÀªÁqÀ ¤ªÀÈwÛ ºÉÆA¢zÀ ¤ªÀÈwÛzÁgÀjUÉ/PÀÄlÄA§ ¤ªÀÈwÛzÁgÀjUÉ  d£ÀªÀj-2014gÀ ¤ªÀÈwÛ ¸Ë®¨sÀå ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ,Pension benifits Jan-2014,22-Jan-14,3350640,22-Jan-14,1353375
1991,8136,22-Jan-14,60731,Pension Benifits,Pension Benifits,Commissioner HDMC Hubli (Pension IOB),ºÀÄ§â½î-zsÁgÀªÁqÀ ¤ªÀÈwÛ ºÉÆA¢zÀ ¤ªÀÈwÛzÁgÀjUÉ/PÀÄlÄA§ ¤ªÀÈwÛzÁgÀjUÉ  d£ÀªÀj-2014gÀ ¤ªÀÈwÛ ¸Ë®¨sÀå ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ,Pension benifits Jan-2014,22-Jan-14,3350640,22-Jan-14,1097413
1992,8188,24-Jan-14,55477,Pension Benifits,Pension Benifits,Commissioner HDMC Hubli (Pension IOB),ºÀÄ§â½î-zsÁgÀªÁqÀ «¨sÁUÀ¢AzÀ ¤ªÀÈwÛ ºÉÆA¢zÀ ¤ªÀÈwÛzÁgÀjUÉ/PÀÄlÄA§ ¤ªÀÈwÛzÁgÀjUÉ r¸ÉA§gÀ-2013gÀ ªÀiÁ¹PÀ ¦AZÀtÂ ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ(7£ÉĂ ¥ÀÄgÀªÀtÂ ©®Äè),Dec-2013 montly pension,24-Jan-14,538427,24-Jan-14,538427
