S. No,Br. No,Br. Date ,Recid,Main_Category,Passed_Category,Contractor_name,Description_Kan,Description_Eng,Bill Pass Date,Bill Pass Amt,Paid Date,Paid Amt
2500,6742,26-Nov-14,67620,Others Contegency,Others,Vijay Shamiyana Supplyers,ªÀ®AiÀÄ PÀZÉĂj £ÀA 11PÉ̀ £ÀªÀíA§gï 1 PÀ£ÁđlPÀ gÁeÉÆåĂvÀ́ªÀPÉ̀ ¢Ă¥Á®APÁgÀ ªÀiÁrzÀ ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,Lighting to Zonal No.11 for the purpose of Karnataka Rajyotsava.,24-Dec-14,2700,07-Jan-15,2700
2501,6743,26-Nov-14,67124,Others Contegency,Others,Vijay Shamiyana Supplyers,ªÀ®AiÀÄ PÀZÉĂj £ÀA 11PÉ̀ CUÀµïÖ 15 ¸ÁévÀAvÉÆæöåĂvÀ́ªÀ ¢£ÁZÀgÀuÉ ¤«ÄvÀÛ ¢Ă¥Á®APÁgÀ ªÀiÁrzÀ ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,Lighting arrangements due to Indipendence day,23-Dec-14,2700,07-Jan-15,2700
2502,7430,18-Dec-14,62838,Others Contegency,Others,Hubli-Dharwad BMW comman treatment facility Tarihal Hubli,ºÀ¼ÉĂºÀÄ§â½î D¸ÀàvÉæAiÀÄ ªÉÊzÀåQĂAiÀÄ vÁådå ªÀ¸ÀÄÛUÀ¼À ¤ªÀđºÀuÉAiÀÄ ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ. (£ÀªÉA§gï-2014),Disposal of Hospital Medical waste bill of Oldhubli Hosp.Hbl. for the month of November-2014.,26-Dec-14,2865,07-Jan-15,2865
2503,7621,24-Dec-14,68474,Others Contegency,Others,Shri Krishna Bhavan,"¸ÁªÀiÁ£Àå ¸À¨sÉ, £Á®Ä̀ ¸ÁÜ¬Ä ¸À¨sÉUÀ¼À «ÄĂnAUïUÉ ªÀiÁrzÀ Hl G¥ÀºÁgÀ, ZÀºÁ PÁ¦ü ºÁUÀÆ «Ä£ÀgÀ¯ï ªÁlgïUÀ¼À «ªÀgÀ CPÉÆÖ§gÀ 2014 ©¯ï £ÀA 65 ¢: 04-12-2014","Details of Breakfast,tea and coffee, lunch and mineral water for  GB Meeting , Standing Committee Meeting  for the month October 2014  Bill no 50 Dtd 14-10-2014.",29-Dec-14,49352,07-Jan-15,49352
2504,7608,24-Dec-14,68572,Others Contegency,Others,Shri.Ramanath Associates Hubli,¥Á°PÉAiÀÄ eÉ¹© ªÁºÀ£À ¸ÀASÉå £ÀA PÉJ-25 ¦-5308 lAiÀÄgÀ §zÀ¯ÁªÀuÉ ªÀiÁrzÀƯgÀ ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,Bill for change of JCB Vehicle Tire of HDMC. V.No. KA-25 P-5308,29-Dec-14,92000,07-Jan-15,92000
2505,7615,24-Dec-14,68409,Others Contegency,Others,Navalur General Engineering Service,ªÁqÀÄđ ¸ÀéZÀ̉vÁ PÉ®¸À «ªÀgÀªÁzÀ £ÁªÀÄ¥sÀ®PÀ C¼ÀªÀr¸ÀÄªÀ PÀÄjvÀÄ.,Supply of MS Board,30-Dec-14,31350,07-Jan-15,31350
2506,7591,23-Dec-14,67947,Others Contegency,Others,Meharwade Sound System,¢:15-08-2014 gÀAzÀÄ £ÉºÀgÀÄ ªÉÄÊzÁ£ÀzÀ°è dgÀÄUÀÄªÀ ¸ÁªÀđd¤PÀ ¸ÁévÀAvÉÆæöåĂvÀ́ªÀ PÁAiÀÄđPÀæªÀÄPÉ̀ ±Á«ÄAiÀiÁ£À ªÀåªÀ¸ÉÜ ªÀiÁrzÀ ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,Arrangment of Shamiyan in Neharuground for Indipendece day dated 15-8-2014,30-Dec-14,36900,07-Jan-15,36900
2507,7743,27-Dec-14,68580,Others Contegency,Others,Vijay Shamiyana Supplyers,ªÀ®AiÀÄ PÀZÉĂj £ÀA. 7gÀ°è PÀ£ÁđlPÀ gÁeÉÆåĂvÀ́ªÀ CAUÀªÁV PÀZÉĂjUÉ «zÀÄåvÀ ¢Ă¥Á®APÁgÀ ªÀiÁrgÀÄªÀ «dAiÀÄ ±Á«ÄAiÀiÁ£Á ¸À¥ÁèAiÀÄđ gÀªÀgÀ ©®è ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ.,Zonal No.7 Approved bill of Vijay Shamiyana Suppliers for Lighting of Office to Karanatak Rajyotsava day.,30-Dec-14,2700,07-Jan-15,2700
2508,7610,24-Dec-14,68586,Others Contegency,Others,Madhu Enterprises,ºÀÄ-zsÁ ªÀÄ ¥Á°PÉAiÀÄ J¯Áè D¸ÀàvÉæ ªÀ zÀªÁSÁ£ÉUÀ½UÉ ¨ÉĂPÁUÀÄªÀ ¸ÉÖĂ±À£Àj ¸ÁªÀÄVæUÀ¼À£ÀÄß RjĂ¢¹zÀ ©®Äè.,Purchasing of Printing and Stationery bill of all HDMC hospitals.,31-Dec-14,34340,07-Jan-15,34340
2509,7841,30-Dec-14,68348,Others Contegency,Others,A-1 Arts Hubli,ªÀ®AiÀÄ PÀZÉĂj £ÀA:7gÀ°è §gÀÄªÀ ªÁå¥ÀgÀ ¸ÀÜ¼ÀzÀ°è §tÚ¢AzÀ UÀÄgÀÄw¹zÀƯgÀ ©®è ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,Zonal No: 07 Regarding hawkers zone painting bill.,31-Dec-14,86400,07-Jan-15,86400
2510,6840,28-Nov-14,67818,Others Contegency,Others,Vijay Shamiyana Supplyers,"01-11-2014 PÀ£ÁđlPÀ gÁeÉÆåĂvÀ́ªÀ  CAUÀªÁV  ªÀ®AiÀÄ PÀZÉĂj £ÀA.10 PÀlÖqÀPÉ̀ ¢Ă¥Á®APÁgÀ ªÀiÁr¹zÀ ""dAiÀiÁ ±Á""ÄAiÀiÁ£À ¸À¥ÁèAiÀÄgÀ́ EªÀgÀ ¨ÁrUÉ ºÀt ¸ÀAzÁAiÀÄ ©®è",Vijay Shamiyan Suppliers Bill  Decorating lights Zonal Office No.10 Building at Karnataka Rajyotav,31-Dec-14,7200,07-Jan-15,7200
2511,6834,28-Nov-14,67822,Others Contegency,Others,Jaydeep Traders,dAiÀÄ¢Ă¥À mÉæĂqÀ¸Àđ ºÀÄ§â½î EªÀgÀÄ ªÀ®AiÀÄ PÀZÉĂj £ÀA.10 PÉ̀ ¨ÉĂPÁzÀ  ¸ÉÖĂ±À£Àj ¸ÁªÀiÁVæĂUÀ¼À£ÀÄß ¥ÀÆgÉÊ¹zÀ PÀÄjvÀÄ.,Supplying the Zonal 10 Stationary Materials  Jaydeep Traders Hubli.,31-Dec-14,3450,07-Jan-15,3450
2512,6794,27-Nov-14,67838,Others Contegency,Others,Jaydeep Traders,ªÀ®AiÀÄ PÀZÉĂj £ÀA:07 DgÉÆĂUÀåSÁvÉ CªÀ±ÀåPÀªÁzÀ ¥Áè¹ÖPÀ §ÄnÖ ¥ÀÆgÉÊ¹PÉÆAqÀ ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,Zonal No: 7 providing materials of Plastic pans to health department.,31-Dec-14,3500,07-Jan-15,3500
2513,7950,31-Dec-14,67924,Others Contegency,Others,Blue Star Communications,ºÀÄ.zsÁ.ªÀÄ.¥Á°PÉ (ºÀÄ) ¥ÀÆdå ªÀÄºÁ¥ËgÀgÀ PÀZÉĂjUÉ E.¦.J.©.JPÀë C¼ÀªÀr¸ÀÄªÀÅzÀÄ.,Regarding Street light at Hubli Division in ward no.47,31-Dec-14,77000,07-Jan-15,77000
2514,7949,31-Dec-14,68378,Others Contegency,Others,Blue Star Communications,"ºÀÄ.zsÁ.ªÀÄ.¥Á (ºÀÄ) ªÀiÁ£Àå «zsÁ£À¸À¨sÁ ¸ÀzÀ¸ÀågÀÄ (¥ÀÆªÀđ, ¥À.eÁ/ ¥À.¥Á) PÀZÉĂjAiÀÄ°è ºÉÆ¸À 2 l£ï ºÀªÁ ¤AiÀÄAvÀæt C¼ÀªÀr¸ÀÄªÀzÀÄ.",Erection of Air conditioner (2 tonne) at MLA  office (HDMC-West )hdmc premises Hubli.,31-Dec-14,47878,07-Jan-15,47878
2515,7619,24-Dec-14,68408,Others Contegency,Others,Vijay Shamiyana Supplyers,¸ÀéZÀ̉vÁ DAzÉÆĂ®£À PÁAiÀÄđPÀæªÀÄPÉ̀ DmÉÆĂ jPÁë ¹àPÀgÀ ¸ÀmïUÀ¼À£ÀÄß ¥ÀÆgÉÊ¹zÀ PÁgÀt ºÀt ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ.,Payable to Vijay Shamiyana Supplyers,31-Dec-14,3000,07-Jan-15,3000
2516,7920,31-Dec-14,68755,Others Contegency,Others,Murgod G P,¢:6-12-2014 gÀAzÀÄ qÁ|| ©.Dgï. CA¨ÉĂqÀ̀gÀªÀgÀ ªÀÄºÁ¥Àj ¤ªÁđºÀt ¢£ÁZÀgÀuÉ PÁAiÀÄđPÀæªÀÄPÉ̀ ¨Áå£ÀgÀ ªÀåªÀ¸ÉÜ ªÀiÁrzÀ ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,Arrangment of Banner for Dr. B.R. Ambedkar mahaparinivahana day dated on 6-12-2014,31-Dec-14,9984,07-Jan-15,9984
2517,7921,31-Dec-14,68753,Others Contegency,Others,Vijay Shamiyana Supplyers,¢:6-12-2014 gÀAzÀÄ qÁ|| ©.Dgï. CA¨ÉĂqÀ̀gÀªÀgÀ ªÀÄºÁ¥Àj ¤ªÁđºÀt ¢£ÁZÀgÀuÉ PÁAiÀÄđPÀæªÀÄPÉ̀ ±Á«ÄAiÀiÁ£À ªÀåªÀ¸ÉÜ ªÀiÁrzÀ ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,Arrangment for shyamiyan for Dr. B.R. Ambedkar Mahapari nirvahana day dated on 6-12-2014,31-Dec-14,67590,07-Jan-15,67590
2518,7918,31-Dec-14,68751,Others Contegency,Others,Vijay Shamiyana Supplyers,¢:4-12-2014 gÀAzÀÄ zÀ°vÀ ¸ÀAWÀl£ÉUÀ¼ÉÆA¢UÉ ªÀÄÄA¨ÉÊUÉ vÉgÀ¼ÀÄªÀ PÁAiÀÄđPÀæªÀÄPÉ̀ ±Á«ÄAiÀiÁ£À ªÀåªÀ¸ÉÜ ªÀiÁrzÀ ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,Arrangment of shyamiyan for Dalita Sangatane Munbai chalo program dated on 4-12-2014,31-Dec-14,69340,07-Jan-15,69340
2519,7919,31-Dec-14,68752,Others Contegency,Others,National Studio Hubli,¢:6-12-2014 gÀAzÀÄ qÁ|| ©.Dgï. CA¨ÉĂqÀ̀gÀªÀgÀ ªÀÄºÁ¥Àj¤ªÁđºÀt ¢£ÁZÀgÀuÉ PÁAiÀÄđPÀæªÀÄzÀ ¥sÉÆĂmÉÆĂ vÉUÉzÀÄ ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,Arrangment of Photo for Dr. B.R. Ambedkar Mahaparinirvahana day program dated on 6-12-2014,31-Dec-14,500,07-Jan-15,500
2520,7820,29-Dec-14,68685,Others Contegency,Others,A-1 Arts Hubli,¥ÀjµÀvï PÁAiÀÄđzÀ²đ D¢üĂ£ÀzÀ°è §gÀÄªÀ J®è PÀZÉĂjUÀ½UÉ £ÁªÀÄ¥sÀ®PÀUÀ¼À£ÀÄß C¼ÀªÀr¹zÀ ©®è ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,Payment for Name Plate of all offices under Council Secretary office.,31-Dec-14,68450,07-Jan-15,68450
2521,7899,30-Dec-14,67530,Others Contegency,Others,Vijay Shamiyana Supplyers,ªÀ®AiÀÄ PÀZÉĂj £ÀA. 05gÀ PÀZÉĂj PÀlÖqÀPÉ̀ PÀ£ÁđlPÀ gÁeÉÆåĂvÀ́ªÀ ¤«ÄvÀÛ «zÀÄåvï ¢Ă¥Á®APÁgÀ ªÀiÁrzÀƯgÀ ©®è ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,Zonal No 5 Office ligting decoration for November 1 Program Bill.,31-Dec-14,5400,07-Jan-15,5400
2522,7496,19-Dec-14,68500,Others Contegency,Others,"SDM College of Engineering and Technology, Davalagiri Dharwad",xÀqÀđ ¥Ánđ E£À¸ÉàPÀë£ï ©¯ï ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ.,Payment for third party inspection,31-Dec-14,119076,07-Jan-15,119076
2523,6744,26-Nov-14,67714,Others Contegency,Others,A-1 Arts Hubli,J-1 Dĺđ EªÀgÀÄ £ÉĂPÁgÀ£ÀUÀgÀzÀ ¨Á¯Áf PÁ®¤AiÀÄ°è £ÁªÀÄ¥sÀ®PÀUÀ¼À£ÀÄß C¼ÀªÀr¹zÀ PÀÄjvÀÄ,"Name board at Nekarnagar, Balaji colony, Hubli of W.No.66",11-Dec-14,78800,07-Jan-15,78800
2524,6837,28-Nov-14,67821,Others Contegency,Others,A-1 Arts Hubli,J1 Dĺ EªÀgÀÄ ªÀ®AiÀÄ PÀZÉĂj £ÀA.10PÉ̀ ºÉÆ¸ÀzÁV £ÁªÀÄ ¥sÀ®PÀ ºÁQzÀ PÀÄjvÀÄ.,Name Name Bourd  A-1 New Zonal Office at zone No.10,09-Dec-14,39700,07-Jan-15,39700
2525,8163,07-Jan-15,69026,Others Contegency,Others,B Manjunath (Advocate),¦ J¥ï PÀÄjvÀÄ C¦¯ï ¸À°è¸À®Ä ²æĂ ©.ªÀÄAdÄ£ÁxÀ ªÀQĂ®jUÉ ¦Ă ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ.,Professional fees for Drafting/Making/Filing And Arguments Charges.,07-Jan-15,30000,08-Jan-15,30000
2526,8164,07-Jan-15,69030,Others Contegency,Others,Ratna Associates,gÀvÁß C¸ÉÆĂ¹AiÀÄmḯ gÀªÀgÀÄ ¦ J¥ï PÀÄjvÀÄ C¦¯ï ¸À°è¸À®Ä zÀ¸ÁÛªÉĂdÄUÀ¼À£ÀÄß vÀAiÀiÁj¸À®Ä ¦Ă ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,Professional fees for Drafting/Making/Filing And Arguments Charges.,07-Jan-15,61500,08-Jan-15,61500
2527,8027,05-Jan-15,68899,Others Contegency,Others,Shri Krishna Bhavan,"¸ÁªÀiÁ£Àå ¸À¨sÉ, £Á®Ä̀ ¸ÁÜ¬Ä ¸À¨sÉUÀ¼À «ÄĂnAUïUÉ ªÀiÁrzÀ Hl G¥ÀºÁgÀ, ZÀºÁ PÁ¦ü ºÁUÀÆ «Ä£ÀgÀ¯ï ªÁlgïUÀ¼À «ªÀgÀ £ÀªÉA§gÀÀ 2014 ©¯ï £ÀA 70 ¢: 24-12-2014","Details of Breakfast,tea and coffee, lunch and mineral water for  GB Meeting , Standing Committee Meeting  for the month November 2014  Bill no 70 Dtd 24-12-2014.",05-Jan-15,63279,12-Jan-15,63279
2528,8029,05-Jan-15,68883,Others Contegency,Others,Post Master  Hubli,ªÀÄÄRå CAZÉ PÀZÉĂj ºÀÄ§â½î EªÀjUÉ £ÀªÀíA§gï-2014 £ÉĂ wAUÀ¼À°è CAZÉUÀ¼À£ÀÄß PÀ¼ÀÄ»¸À¯ÁzÀ ©®ÄèUÀ¼À ºÀt ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ.,"Bill to The mangaer Senior Postmaster, Head office Hubli for sent of postals in month of November-2014",05-Jan-15,360,12-Jan-15,360
2529,8053,05-Jan-15,68919,Others Contegency,Others,Special Officer,2015£ÉĂ ªÀµÀđzÀ 250 PÁå¯ÉĂAqÀgÀ ºÁUÀÆ 150 qÉÊj ªÀåªÀ¸ÉÜ ªÀiÁrzÀ ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,Arrangment of 250 Calender & 150 Dairy for 2015 year,07-Jan-15,11761,12-Jan-15,11761
2530,8199,08-Jan-15,68830,Others Contegency,Others,Boodihal Akkamma Ashok,"C±ÉÆĂPÀ J §Æ¢ºÁ¼ÀÀ, ¦üĂ.PÀÆ, «ÄĂlgÀPÁvÉ, ºÀÄ§â½î EªÀgÀ CAvÀåQæAiÉÄ ªÉZÀÑzÀ ©®Äè PÀÄjvÀÄ
","Ashok A Budhihal, FC, Meter Section, Hubli for Cremation expenditure bill Reg
",09-Jan-15,7500,12-Jan-15,7500
2531,8256,12-Jan-15,69120,Others Contegency,Others,Vagavilas Power Printing Press Hubli,¸À£ï 2015-16 £ÉĂ ¸Á°£À DAiÀÄ-ªÀåAiÀÄ CAzÁdÄ ¥ÀÄ¸ÀÛPÀUÀ¼À£ÀÄß ªÀÄÄ¢æ¹ ¥ÀÆgÉÊ¹zÀ ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,Regarding 2015-16 Budget Book Printing Bill.,12-Jan-15,14217,13-Jan-15,14217
2532,8252,12-Jan-15,69094,Others Contegency,Others,Parwatagoudar & Chetty,¥ÀªÀđvÀUËqÀgÀ ªÀÄvÀÄÛ ZÀnÖ ZÁlđgÀØ CPËAl gÀªÀgÀÄ ºÀÄ. zsÁ. ªÀÄ  ¥Á°PÉAiÀÄ ºÀtPÁ¹£À 2012-13£ÉĂ ¸Á°£À ¯ÉPÀ̀  ¥Àj±ÉÆĂzsÀ£ÉAiÀÄ ªÀgÀ¢ ¸À°èPÉ ªÀÄvÀÄÛ ¯ÉPÀ̀ ¥Àj±ÉÆĂzsÀ£ÉAiÀÄ ±ÀÄ®̀,M/s. Parvatgoudar & Chatti  (C A) Appointment For Audit Of The Financial Statements Of The Year 2012-13,13-Jan-15,280900,16-Jan-15,280900
2533,8440,17-Jan-15,69235,Others Contegency,Others,Senior Divisional Finance Manager South Western Railway Hubblli,gÉĂ¯Éé ºÀ½AiÀÄ PÉ¼ÀUÉ M¼ÀZÀgÀAr PÉÆ¼ÀªÉ ¤ªÀiÁđtPÁ̀V ªÀiÁUÀđ ¥ÀgÀªÁ£ÀV ºÁUÀÆ G¸ÀÄÛªÁj ¸À®ÄªÁV gÉĂ¯Éé SÁvÉUÉ ±ÀÄ®̀ ¥ÁªÀw¸ÀÄªÀ PÀÄjvÀÄ.,Payment towards way leave charges and Supeervision charges for permission of sewage works,21-Jan-15,3393172,21-Jan-15,3393172
2534,8515,20-Jan-15,69333,Others Contegency,Others,Aravind Veerappa Shiggao,²æĂ CgÀ«AzÀ «ĂgÀ¥Àà ²UÁÎAªÀ «zÁå£ÀUÀgÀ ºÀÄ§â½î «¨sÁUÀzÀ PÀlÖqÀ ¥ÀgÀªÁ£ÀV £ÀA : 471/2014 £ÉĂzÀƯgÀ ¸ÀAzÁAiÀÄ ªÀiÁrzÀ PÀlÖqÀ ¥ÀgÀªÁ£ÀV ±ÀÄ®̀ ¥ÀgÀvÀ ¤ĂqÀÄªÀ PÀÄjvÀÄ. ( ¥Àj±ÉÆĂzÀ£É ±ÀÄ®̀ 5000/- ºÁUÀÆ PÉÆĂjAiÀÄgï ±ÀÄ®̀ 30/-ºÉÆgÀvÀÄ¥Àr¹),"Bill for Refund Amount Sri.Aravind Veerappa Shiggao, Building No-471/2014.",21-Jan-15,441492,21-Jan-15,441492
2535,8229,09-Jan-15,69057,Others Contegency,Others,Krishna Bhavan Hotel Hub,"««zsÀ ¸À¨sÉ ¸ÀªÀiÁgÀA¨sÀUÀ½UÉ C¯ÉÆàĂ¥ÀºÁgÀ, ZÀºÁ, ªÀåªÀ¸ÉÜ ªÀiÁrzÀ ªÉÆvÀÛ","Arrangment for Tipin & Tee, HDMC frogram & functions",12-Jan-15,33025,23-Jan-15,33025
2536,8212,09-Jan-15,69067,Others Contegency,Others,Satish Dattaraya Govindrao Donsal,¥ÀÀjµÀvï PÁAiÀÄđzÀ²đ PÀZÉĂjUÉ r¸ÉA§gÀ 2014 gÀ ¢£À¥ÀwæPÉUÀ¼À£ÀÄß ¥ÀÆgÉÊ¹PÉÆAqÀzÀÄƯ.,Details of News & Periodicals for  the month December 2014   for Council Secretary office.,16-Jan-15,947,23-Jan-15,947
2537,8327,13-Jan-15,68413,Others Contegency,Others,Durgavva Vasant Gollar,ªÀ®AiÀÄ PÀZÉĂj £ÀA.06 ²æĂªÀÄw zÀÄgÀUÀªÁé PÉÆĂA. ªÀ¸ÀAvÀ UÉÆĂ®ègÀ ¥Ë.PÁ EªÀgÀ ¸ÉĂªÁ ¨sÀzÀævÁ oÉĂªÀtÂ ªÉÆvÀÛ ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ.,Regarding Zone-06 SD Amount refund related bill...,19-Jan-15,9000,23-Jan-15,9000
2538,8383,14-Jan-15,68436,Others Contegency,Others,Council Secretary,ZÀÄ£Á¬ÄvÀ ¸ÀzÀ¸ÀågÀÄUÀ¼À r¸ÉA§gÀ-2014 £É wAUÀ¼À ºÁdgÁw ¦üĂ ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,Councillors Sitting Fees for the month December 2014,19-Jan-15,13400,23-Jan-15,13400
2539,8384,14-Jan-15,68435,Others Contegency,Others,Council Secretary,ºÀÄ§â½î -zsÁgÀªÁqÀ ªÀÄºÁ£ÀUÀgÀ ¥Á°PÉAiÀÄ J®è ZÀÄ£Á¬ÄvÀ ¸ÀzÀ¸ÀågÀÄUÀ¼À UËgÀªÀzsÀ£À ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ. r¸ÉA§gÀÀ 2014.,Councillors Honororium bill for the  month December  2014.,19-Jan-15,208000,23-Jan-15,208000
2540,8382,14-Jan-15,68438,Others Contegency,Others,Council Secretary,ZÀÄ£Á¬ÄvÀ ¸ÀzÀ¸ÀågÀÄUÀ¼À r¸ÉÉA§gÀ-2014 £ÉĂ wAUÀ¼À ªÁºÀ£À ¨sÀvÉåAiÀÄ ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,Councillors Vechicle Allowance for the month December 2014,19-Jan-15,19500,23-Jan-15,19500
2541,8321,13-Jan-15,69141,Others Contegency,Others,Abdulrajak S Gadavale,"²æĂ C ¸ÀÄ UÀqÀªÁ¯É, PË.fĂ. vÀdƠgÀÄ EªÀgÀÄ vÀgÀ¨ÉĂwUÉ ºÁdgÁUÀ®Ä ¨ÉAUÀ¼ÀÆjUÉ vÉgÀ½zÀ ¨sÀvÉå ©¯ï","T A Bill of A S Gadwale, CAO for attending training at Bangalore",21-Jan-15,1710,23-Jan-15,1710
2542,8144,07-Jan-15,68401,Others Contegency,Others,Shiraguppi Sandeepa R,"²æĂ ¸ÀA¢Ă¥À Dgï ²gÀUÀÄ¦à, JzÀ¸À EªÀgÀ ¸ÉĂªÁ ¨sÀzÀævÁ oÉĂªÀuÉ ¥ÀgÀvÀ ¤ĂqÀÄªÀ PÀÄjvÀÄ.","Refund bill of Service Deposit Amount of Sri Sandeep R Shiraguppi, SDA",20-Jan-15,37811,23-Jan-15,37811
2543,8539,21-Jan-15,69361,Others Contegency,Others,Basavaraj H Gudihal (SDA),"¥Á°PÉAiÀÄ ¯ÉPÀ̀zÀ ±ÁSÉAiÀÄ PÀZÉĂjUÉ Cw CªÀ±ÀåPÀªÁV ¨ÉĂPÁUÀÄªÀ gÀ§âgÀ ¸ÁÖöåA¥À, §eÉmï §ÄPï̀ ¨ÉÊArAUï, ªÀÄvÀÄÛ PÀZÉĂjUÉ EvÀgÉ ¸ÁªÀÄVæUÀ¼À£ÀÄß RjĂ¢¹zÀ ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.","Regarding Purchase of Office Use Material Rubber Stamps, Budget Book Bending,office Expences Bill.",23-Jan-15,6480,27-Jan-15,6480
2544,8532,21-Jan-15,69308,Others Contegency,Others,The Oriental Insurance Company Limited,"ºÀÄ-zsÁ ªÀÄºÁ£ÀUÀgÀ ¥Á°PÉAiÀÄ 4 ªÁºÀ£ÀPÉ̀ ¢. NjAiÀÄAl¯ï E£ÀÄ́gÉ£À́ PÀA. °. ºÀÄ§â½î EªÀjUÉ ¦æĂ«ÄAiÀÄªÀiï ¥ÁªÀw¸ÀÄªÀ PÀÄjvÀÄ. (PÉJ-25 r-3678, PÉJ-25 r-3680, AiÀÄÄ¦-23 n-2170, PÉJ-25 r-6225)","Payable at The Oriental Insurence co, Hubli for 4 Machine (KA-25 D-3678, KA-25 D-3680, UP-23 T-2170, KA-25 D-6225)",22-Jan-15,139921,02-Feb-15,139921
2545,8293,12-Jan-15,69078,Others Contegency,Others,TPS Infrastructure Limited,14 PÀªÀiï ¸ÁªÀÄ±ÀåđzÀ gÉ¥ÀÆå¸ï PÁA¥ÁåPÀÖgÀ 2 £ÀA F ªÁºÀ£ÀzÀ RjĂ¢UÉ J¸ï.J¥sï.¹ ¤¢ü¬ÄAzÀ 5800000 UÀ¼À£ÀÄß ¸ÀAzÁAiÀÄ ªÀiÁqÀ¨ÉĂPÀÄ E£ÀÄß G½zÀ 290000 UÀ¼À£ÀÄß d£ÀgÀ¯ï UÁæöåAl¤AzÀ ºÀt ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ,Regarding Purchase of Refuse Compactor 14 cum Capacity 2 no,24-Jan-15,290000,02-Feb-15,290000
2546,8079,06-Jan-15,68643,Others Contegency,Others,Chikkayyanavar Shivappa S,"zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 02 ªÁqÀđ £ÀA.09 gÀ £ÀÄZÀÑA©è ¨sÁ«AiÀÄ°è ©zÀƯ ±ÀªÀ ºÉÆgÀvÉUÉ¢zÀÄƯ,","Removal of dead Body from Nuchambli Well in Ward No.09, dwd",07-Jan-15,8620,05-Feb-15,8620
2547,7428,18-Dec-14,68404,Others Contegency,Others,Animals Righs Fund Bangalore,©Ă¢ £Á¬ÄUÀ¼À ¸ÀAvÁ£ÀºÀgÀt ±À¸ÀÛç aQvÉ́AiÀÄ ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ,Regarding Stray Dog Sterlization Bill,07-Jan-15,85565,05-Feb-15,85565
2548,8162,07-Jan-15,62889,Others Contegency,Others,Hubli-Dharwad BMW comman treatment facility Tarihal Hubli,ºÉjUÉ D¸ÀàvÉæ §¸ï ¸ÁÖöåAqÀ ºÀwÛgÀ zsÁgÀªÁqÀzÀ EªÀgÀ ªÉÊzÀåQĂAiÀÄ vÁådå ªÀ¸ÀÄÛUÀ¼À ¤ªÀđºÀuÉAiÀÄ ©®Äè. (r¸ÉA§gï-14),Disposal of  Medical Waste bill of Near Bus-stand Mat. Hosp.Dharwad for the month of May -14.,09-Jan-15,6200,05-Feb-15,6200
2549,8193,08-Jan-15,62840,Others Contegency,Others,Hubli-Dharwad BMW comman treatment facility Tarihal Hubli,PÁªÀÄ£ÀPÀnÖ ºÉjUÉ D¸ÀàvÉæAiÀÄ r¸ÉA§gï-14 gÀ ªÉÊzÀåQĂAiÀÄ vÁådå ªÀ¸ÀÄÛUÀ¼À ¤ªÀđºÀuÉAiÀÄ ©®Äè.,Disposal of Hospital Medical waste bill for Kamankatti Mat. Hosp.Dwd. for the month of December 2014,09-Jan-15,744,05-Feb-15,744
