S. No,Br. No,Br. Date ,Recid,Main_Category,Passed_Category,Contractor_name,Description_Kan,Description_Eng,Bill Pass Date,Bill Pass Amt,Paid Date,Paid Amt
4328,415,15-Apr-13,55156,Staff Salary and benifits,Staff Salary 2012-13,Vasant K Kulkarni,"²æĂ «í.PÉ.PÀÄ®PÀtÂđ, PÀZÉĂj ¸ÀºÁAiÀÄPÀ(DqÀ½vÀ) (¤) ¢: 23-01-2013 jAzÀ 31-01-2013 gÀ ªÀgÉV£À ¸ÀA¦èªÉÄAlj ©®è ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.","Supplementry  bill  on 23-01-2013 to 31-01-2013 for  Shri V.K. kulkarni, Office Asst(Admn)",30-Apr-13,41794,30-Apr-13,41794
4329,697,26-Apr-13,55338,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 09,"ªÀ®AiÀÄ PÀZÉĂj £ÀA. 09,gÀ°è ¸ÉĂªÉ ¸À°è¸ÀÄwÛgÀÄªÀ ¹§âA¢UÀ¼ÀÀ ªÉĂvÀ£À ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.(21)",sal bill,30-Apr-13,48876,30-Apr-13,48876
4330,591,25-Apr-13,55354,Staff Salary and benifits,Staff Salary 2012-13,EE Dwd,²æĂ Dgï.J¯ï..¥ÀÆeÁgÀ ¸ÀºÁAiÀÄPÀÀ PÁAiÀÄđ¤ªÁđºÀPÀ C©üAiÀÄAvÀgÀgÀ PÀZÉĂj zsÁgÀªÁqÉ «¨sÁUÀzÀ gÁdå ¸ÀPÁđj £ËPÀgÀgÀÄ ªÉĂvÀ£ÀzÀ ©®Äè ¢À:1-4-2013 jAzÀ 30-4-2014 gÀªÀgÉV£À ©®Äè,Shri R.L.Pujar Assistant  Executive Engineer Dharwad Division Dharwad Government Staff pay bill 1-4-2013 to 30-4-2014,30-Apr-13,35919,30-Apr-13,35919
4331,698,26-Apr-13,55344,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 09,ªÀ.PÀ.£ÀA.9 gÀ°è PÁAiÀÄđ¤ªÀđ»¸ÀÄwÛgÀÄªÀ QjAiÀÄ C©üAiÀÄAvÀgÀgÀ ªÉĂvÀ£À ©®Äè ²æĂ. GªÉÄĂ±À PÉ.JA,sal bill,30-Apr-13,26847,30-Apr-13,26847
4332,741,06-May-13,55482,Staff Salary and benifits,Staff Salary 2012-13,DDTP,ªÀÄºÁ£ÀUÀgÀ ¥Á°PÉ¬ÄAzÀ ¤AiÉÆĂf¸ÀàlÖ ¹§âA¢UÀ¼À ªÉĂvÀ£À ©¯ï J¦æĂ¯ï 2013,sal  bill,06-May-13,235945,06-May-13,235945
4333,740,06-May-13,55420,Staff Salary and benifits,Staff Salary 2012-13,Ex Engineer (IT),ªÉĂvÀ£À ©®Äè J¦æ¯ï 2013,IT Departments Employees Salary for the month of April 2013.,06-May-13,85810,06-May-13,85810
4334,778,06-May-13,55506,Staff Salary and benifits,Staff Salary 2012-13,AEE-Electricals Hubli,²æĂªÀÄw gÀd¤ zÉĂ¸Á¬Ä (zÀÆgÀªÁtÂ ¸ÀºÁAiÀÄPÀgÀÄ) EªÀgÀ 2013 K¦æ¯ï wAUÀ¼À ªÉĂvÀ£À ©®Äè.,Smt.Rajani Desai (Telephone Operator) Payment for the month of April 2013.,09-May-13,14270,09-May-13,14270
4335,779,06-May-13,55508,Staff Salary and benifits,Staff Salary 2012-13,EE North,K¦æ¯ï-2013 wAUÀ½£À ªÉĂvÀ£À ¢£ÀUÀÆ°  ©®Äè,Daily Uses Monthly salary Bill for April -2013,09-May-13,14270,09-May-13,14270
4336,787,07-May-13,55538,Staff Salary and benifits,Staff Salary 2012-13,"Meter Section, Hubli","«ÄĂlgÀSÁvÉ, ºÀÄ§â½îAiÀÄ6 d£À ¢£ÀUÀÆ° £ËPÀgÀgÀ J¦æĂ¯ï-2013gÀ ªÉĂvÀ£À ©®Äè","Meter Section, Hubli 6 nos Daily wages salary bill for the April-2013",09-May-13,73620,09-May-13,73620
4337,777,06-May-13,55493,Staff Salary and benifits,Staff Salary 2012-13,Yandigeri S N,²æĂ ¸ÀÄgÉĂ±À AiÀÄArUÉĂj ¢£ÀUÀÆ° ¹¥Á¬Ä EªÀgÀ J¦æ¯ï 2013 gÀ ªÀiÁºÉAiÀÄ ªÉĂvÀ£À ¸ÀAzÁAiÀÄ PÀÄjvÀÄ,Suresh Yeandigeri daily wages employee salary for the month of April 2013,09-May-13,12750,09-May-13,12570
4338,800,07-May-13,55546,Staff Salary and benifits,Staff Salary 2012-13,Chief Medical Officer Chitaguppi Hospital Hubli,alUÀÄ¦à D¸ÀàvÉæAiÀÄ ¢£ÀUÀÆ°À ¹§âA¢AiÀÄ K¦æĂ¯ï-13 jAzÀ ªÀiÁZÀđ-14gÀ ªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (K¦æĂ¯ï-13),Pay bill of Chitaguppi hosp. Dailywises staff for April.-13 to March-14.,09-May-13,11870,09-May-13,11870
4339,873,10-May-13,55623,Staff Salary and benifits,Staff Salary 2012-13,Chief Accounts Officer,PÀZÉĂj ¹§âA¢UÀ¼À CzsÀå¦đvÀ gÀeÉ ªÉĂvÀ£À ©®Äè,Surender bill of Office staff,10-May-13,180880,10-May-13,180880
4340,755,06-May-13,55350,Staff Salary and benifits,Staff Salary 2012-13,Joint Commissioner,¦.JªÀiï.¸ÀÄtUÁgÀ CªÀgÀ ¥sÉ§ÄæªÀj 2013 ªÉĂvÀ£À ©®è PÀÄjvÀÄ,Staff Salary for the month of Feb-2013,10-May-13,20030,10-May-13,20030
4341,295,08-Apr-13,55085,Staff Salary and benifits,Staff Salary 2012-13,Horticulture Dept Hubli,"ºÀÄ§â½î «¨sÁUÀzÀ vÉÆĂlUÁjPÉ SÁvÉAiÀÄ ""¹"" ªÀUÀđzÀ ¹§âA¢AiÀÄ CzsÀå¦đvÀ gÀeÉAiÀÄ ©°è£À «ªÀgÀ.","Surrender bill of staff of the horticulture department of ""C"" Group.",10-May-13,53035,10-May-13,53035
4342,776,06-May-13,55471,Staff Salary and benifits,Staff Salary 2012-13,General Administration Department Hubli,¸Á.D. «¨sÁUÀ ºÀÄ§â½îAiÀÄ CzsÀå¦đvÀ gÀeÉAiÀÄ ©®è,Surrender Bill of G A Branch Hubli,10-May-13,103122,10-May-13,103122
4343,808,08-May-13,55534,Staff Salary and benifits,Staff Salary 2012-13,"Deputy Chief Medical Officer, Oldhubli HUB",ºÀ¼ÉĂºÀÄ§â½î D¸ÀàvÉæAiÀÄ JZï.r.JªÀiï.¹. ¹§âA¢AiÀÄ ¸À£ï 2013£ÉĂ ¸Á°£À CzÀå¦vÀ gÀeÉAiÀÄ £ÀUÀ¢ĂPÀgÀtzÀ ©®Äè.,Surrender bill of OldHubli Hosp. Hbl HDMC.staff,10-May-13,10955,10-May-13,10955
4344,516,20-Apr-13,55124,Staff Salary and benifits,Staff Salary 2012-13,Special Officer,¸ÁªÀđd¤PÀ ¸ÀA¥ÀPÁđ¢üPÁj PÀZÉĂjAiÀÄ°è PÁAiÀÄđ¤ªÀđ»¸ÀÄwÛgÀÄªÀ 05 ¹§âA¢UÀ¼À CzsÀå¦đvÀ gÀeÉ ©®Äè.,PRO office surrender bill of 5 employees,10-May-13,55455,10-May-13,55455
4345,469,18-Apr-13,55153,Staff Salary and benifits,Staff Salary 2012-13,Law Officer,PÁAiÉÄƯ «¨sÁUÀzÀ ¹§âA¢ ªÀUÀđzÀÀ UÀ½PÉ gÀeÉAiÀÄ£ÀÄß CzsÀå¦đ¹ £ÀUÀ¢ĂPÀgÀt ¸Ë®¨sÀå ¥ÀqÉAiÀÄÄªÀ PÀÄjvÀÄ.,Earning leave for payment of staff,10-May-13,24615,10-May-13,24615
4346,792,07-May-13,55268,Staff Salary and benifits,Staff Salary 2012-13,Chalawadi Shekhappa S/o Chennavva,²æĂ J¸ï.¹ ZÀ®ªÁ¢ qÉæöÊªÀgÀ EªÀgÀ ¥ÀjªÀwđvÀ gÀeÉAiÀÄ ©®Äè ¸ÀAzÁAiÀÄzÀ PÀÄjvÀÄ,"Sri S.C Chalavadi Driver his commuted Leave Salary bill

",10-May-13,1285,10-May-13,1285
4347,809,08-May-13,55535,Staff Salary and benifits,Staff Salary 2012-13,"Deputy Chief Medical Officer, Oldhubli HUB",ºÀ¼ÉĂºÀÄ§â½î D¸ÀàvÉæAiÀÄ JZï.r.JªÀiï.¹. ¹§âA¢AiÀÄ ¸À£ï 2013£ÉĂ ¸Á°£À CzÀå¦vÀ gÀeÉAiÀÄ £ÀUÀ¢ĂPÀgÀtzÀ ©®Äè.,Surrender bill of OldHubli Hosp. Hbl HDMC.staff,10-May-13,31485,10-May-13,31485
4348,203,05-Apr-13,55049,Staff Salary and benifits,Staff Salary 2012-13,Revenue Department,PÀAzÁAiÀÄ E¯ÁSÉAiÀÄ ªÀiÁgÀÄPÀmÉÖ ¹§âA¢UÀ¼À CzsÀå¦đvÀ £ÀUÀ¢ĂPÀgÀt ©®è,Revenue office market section staff surrender leave bill,10-May-13,29080,10-May-13,29080
4349,753,06-May-13,55140,Staff Salary and benifits,Staff Salary 2012-13,"Deputy Chief Medical Officer, Torvigalli, Hu",vÉÆgÀ«UÀ°è zÀªÁSÁ£ÉÉAiÀÄ JZï.r.JªÀiï.¹. ¹§âA¢AiÀÄ 7 ¢£ÀUÀ¼À ¸ÁªÀđwæPÀ ºÁUÀÆ ¸ÀPÁđj gÀeÉAiÀÄ CªÀ¢üAiÀÄ £ÀUÀ¢ĂPÀgÀtzÀ ©®Äè.,Payment of 7days Gen./Govt. holiday bill of  Torvigalli Hospital Hbl.HDMC.staff.,10-May-13,4804,10-May-13,4804
4350,757,06-May-13,55522,Staff Salary and benifits,Staff Salary 2012-13,Health Dept Hubli,DgÉÆĂUÀåSÁvÉAiÀÄ ºÀÄ§â½î «¨sÁUÀzÀ qÉæöÊªÀgÀ ¹§âA¢UÀ¼À CzsÀå¦đvÀ gÀeÉAiÀÄ ªÉĂvÀ£À ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ,Health Department Hubli Drivers Surrender Leave Salary bill,10-May-13,50955,10-May-13,50955
4351,794,07-May-13,55263,Staff Salary and benifits,Staff Salary 2012-13,Health Dept Hubli,DgÉÆĂUÀåSÁvÉAiÀÄ  ¥ÀæzÀ¸À ªÀÄvÀÄÛ JzÀ¸À ¹§âA¢UÀ¼À CzsÀå¦đvÀ gÀeÉAiÀÄ ªÉĂvÀ£À ¸ÀAzÁAiÀÄzÀ PÀÄjvÀÄ,Health department Office staff FDAand SDA Surrender bill,15-May-13,70162,10-May-13,70162
4352,793,07-May-13,55265,Staff Salary and benifits,Staff Salary 2012-13,Health Dept Hubli,DgÉÆĂUÀåSÁvÉAiÀÄ ¹§âA¢UÀ¼ÁzÀ DgÉÆĂUÀå¥ÀAiÀÄđªÉĂPÀëPÀ ªÀÄvÀÄÛ DgÉÆĂUÀå ¤jĂPÀëPÀgÀ CzsÀå¦đvÀ gÀeÉAiÀÄ ªÉĂvÀ£À ©®Äè ¸ÀAzÁAiÀÄzÀ PÀÄjvÀÄ,Health department Office staff Health Supervisor and Health inspector Surrender bill,10-May-13,75145,10-May-13,75145
4353,752,06-May-13,55141,Staff Salary and benifits,Staff Salary 2012-13,"Deputy Chief Medical Officer, Torvigalli, Hu",vÉÆgÀ«UÀ°è zÀªÁSÁ£ÉAiÀÄ ¥ËgÀ PÁ«ÄđPÀ ¹§âA¢AiÀÄ 15 ¢£ÀUÀ¼À ¸ÁªÀđwæPÀ ºÁUÀÆ ¸ÀPÁđj gÀeÉAiÀÄ CªÀ¢üAiÀÄ £ÀUÀ¢ĂPÀgÀtzÀ ©®Äè.,Payment of 15 days Gen./Govt. holiday bill of  Torvigalli Hospital Hbl.PK.staff.,10-May-13,14772,10-May-13,14772
4354,751,06-May-13,55496,Staff Salary and benifits,Staff Salary 2012-13,"Meter Section, Hubli","gÀ«. DAiÀiï. §¸ÀjĂPÀnÖ, J.zÀ.¸À «ÄĂlgÀSÁvÉ, ºÀÄ§â½î EªÀgÀ ¥ÀjªÀwđvÀ gÀeÉAiÀÄ ©®Äè.
","Ravi. I. Basarikatti, SDA, Meter Section, Hubli Cumutted leave bill 
",10-May-13,9863,10-May-13,9863
4355,463,18-Apr-13,55179,Staff Salary and benifits,Staff Salary 2012-13,EE South,PÁ¤C(zÀQët) FdÄUÉÆĂ¼À PÀZÉĂj ¹§âA¢AiÀÄ ¸À£ï J¦æ¯ï-2013gÀ CªÀ¢üUÉ UÀ½UÉ gÀeÉAiÀÄ£ÀÄß CzsÀå¦đvÀ £ÀUÀ¢ĂPÀgÀt ¸Ë®¨sÀå ¥ÀqÉAiÀÄÄªÀ PÀÄjvÀÄ.,EE(South) Swiming pool Office Employees in April-2013 Leave Sarander Bills,10-May-13,61070,10-May-13,61070
4356,796,07-May-13,55245,Staff Salary and benifits,Staff Salary 2012-13,AEE-Electricals Hubli,ºÀÄ§â½î «¨sÁUÀzÀ «zÀÄåvï SÁvÉAiÀÄ 3 d£À ¹§âA¢AiÀÄ CzsÀå¦đvÀ gÀeÉAiÀÄ ©¯ï ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,"Payment for Surrendor leave,Electrical Staff HDMC Hubli",10-May-13,25605,10-May-13,25605
4357,522,20-Apr-13,55150,Staff Salary and benifits,Staff Salary 2012-13,"Meter Section, Hubli","§¸À¥Àà. J¥sï. DªÀtÚªÀgÀÀ, ¦ülgï PÀÆ°, «ÄĂlgÀSÁvÉ, ºÀÄ§â½î EªÀgÀ ¢:01-06-2010 jAzÀ 28-02-2013gÀ ªÀgÉV£À 15 ªÀµÀđUÀ¼À ¸ÀéAiÀÄAZÁ°vÀ ªÉĂvÀ£À ºÁUÀÆ 20 ªÀµÀđUÀ¼À ºÉZÀÄÑªÀj ªÉĂvÀ£ÀzÀÀ CAvÀgÀ ©®Äè","B. F. Avannavar, Fitter Cooli,  Meter Section, Incrument difference bill for the period from 01-06-2010 to 28-02-2013 (15 Years& 20 Years)",10-May-13,12885,10-May-13,12885
4358,799,07-May-13,55528,Staff Salary and benifits,Staff Salary 2012-13,"Deputy Chief Medical Officer, Ganesh Peth",UÀuÉĂ±À¥ÉĂmÉ zÀªÁSÁ£ÉAiÀÄ JZï.r.JªÀiï.¹. ¹§âA¢AiÀÄ ¸À£ï 2013£ÉĂ ¸Á°£À CzÀå¦vÀ gÀeÉAiÀÄ £ÀUÀ¢ĂPÀgÀtzÀ ©®Äè.,"Surrender bill of Ganeshpet Hosp. Hbl HDMC staff

",10-May-13,7475,10-May-13,7475
4359,811,09-May-13,55559,Staff Salary and benifits,Staff Salary 2012-13,"Deputy Chief Medical Officer, Torvigalli, Hu",vÉÆgÀ«UÀ°èÉ zÀªÁSÁ£ÉAiÀÄ JZï.r.JªÀiï.¹. ¹§âA¢AiÀÄ ¸À£ï 2013£ÉĂ ¸Á°£À CzÀå¦vÀ gÀeÉAiÀÄ £ÀUÀ¢ĂPÀgÀtzÀ ©®Äè.,Surrender bill of Torvigalli Hosp. Hbl. HDMC staff,10-May-13,46635,10-May-13,46635
4360,759,06-May-13,55433,Staff Salary and benifits,Staff Salary 2012-13,Chief Medical Officer Chitaguppi Hospital,alUÀÄ¦à D¸ÀàvÉæAiÀÄ JZï..r.JªÀiï.¹. ¹§âA¢AiÀÄ ¸À£ï 2013£ÉĂ ¸Á°£À CzÀå¦vÀ gÀeÉAiÀÄ £ÀUÀ¢ĂPÀgÀtzÀ ©®Äè.,"Surrender bill of Chitaguppi Hosp. Hbl HDMC staff.
",10-May-13,9275,10-May-13,9275
4361,515,20-Apr-13,55234,Staff Salary and benifits,Staff Salary 2012-13,Council Secretary,¥ÀjµÀvï PÁAiÀÄđzÀ²đ PÀZÉĂj ¹§âA¢UÀ¼À CzsÀå¦đvÀ gÀeÉ £ÀUÀ¢ĂPÀgÀt ©¯ï ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ.,Council Secretary staffs Leave Encashment bill.,10-May-13,127860,10-May-13,127860
4362,810,09-May-13,53006,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 04 Navanagar.,²æĂ GªÉÄĂ±À JA ªÀÄ£ÀUÀÆ½. J.zÀ.¸À CªÀiÁ£ÀvÀ EªÀgÀ fĂªÀ£ÁA±ÀPÀ ¨sÀvÉå ©¯ï,Shri Umesh M. Managoli. S.D.A,10-May-13,8155,10-May-13,8155
4363,464,18-Apr-13,55178,Staff Salary and benifits,Staff Salary 2012-13,EE South,PÁ¤C(zÀQët) PÀZÉĂj ¹§âA¢AiÀÄ ¸À£ï J¦æ¯ï-2013gÀ CªÀ¢üUÉ UÀ½UÉ gÀeÉAiÀÄ£ÀÄß CzsÀå¦đvÀ £ÀUÀ¢ĂPÀgÀt ¸Ë®¨sÀå ¥ÀqÉAiÀÄÄªÀ PÀÄjvÀÄ.,EE(South) Office Employees in April-2013 Leave Sarander Bills,10-May-13,37513,10-May-13,37513
4364,298,08-Apr-13,55079,Staff Salary and benifits,Staff Salary 2012-13,Superintend Engineer,C¢üĂPÀëPÀ EAd¤ĂAiÀÄgÀ PÀZÉĂj ¹§âA¢AiÀÄ CzÀå¦đxÀ gÀeÉAiÀÄ ©®Äè,S.E.Office Staff Sarandar Bill,10-May-13,71620,10-May-13,71620
4365,514,20-Apr-13,55231,Staff Salary and benifits,Staff Salary 2012-13,Central Library,PÉĂAzÀæ UÀæAxÁ®AiÀÄzÀ ¹§âA¢UÀ¼À CzsÀå¦đvÀ gÀeÉ ªÉĂvÀ£À ©®è,Surrender Bill of Central Library Staff,10-May-13,27970,10-May-13,27970
4366,798,07-May-13,55246,Staff Salary and benifits,Staff Salary 2012-13,Chief Medical Officer Chitaguppi Hospital Hubli,alUÀÄ¦à D¸ÀàvÉævÀAiÀÄ JZï.r.JªÀiï.¹. ¹§âA¢AiÀÄ ¸À£ï 2013£ÉĂ ¸Á°£À CzÀå¦vÀ gÀeÉAiÀÄ £ÀUÀ¢ĂPÀgÀtzÀ ©®Äè.,Surrender bill of Chitaguppi Hosp. Hbl HDMC staff,10-May-13,71310,10-May-13,71310
4367,517,20-Apr-13,55213,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 07,ªÀ®AiÀÄ PÀZÉĂj £ÀA:07 PÁAiÀÄđ¤ªÀđ»¸ÀÄwÛgÀÄªÀ PÀZÉĂj ¹§âA¢AiÀÄ 2013gÀ£ÉĂ ¸Á°£À 15 ¢£ÀzÀ UÀ½PÉ gÀeÉAiÀÄ£ÀÄß CzsÀå¦đvÀ £ÀUÀ¢üĂPÀgÀt ¸Ë®¨sÀåªÀ£ÀÄß ªÀÄAdÆj ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,Zonal No: 7 Office Staff Surrender amounts of 15days bill-2013.,10-May-13,205885,10-May-13,205885
4368,557,22-Apr-13,55244,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 01 Saptapur Dwd,ªÀ®AiÀÄ PÀbÉĂj £ÀA 01gÀ°è PÁAiÀÄđ¤ªÀđ»¸ÀÄwÛgÀÄªÀ ²æĂ AiÀÄÄ © ºÀqÀ¥ÀzÀ EªÀgÀ UÀ½PÉ gÀeÉAiÀÄ£ÀÄß CzsÀå¦đ¹ £ÀUÀ¢ĂPÀgÀt ©¯ï,Regarding Surrender Bill of Shri U B Hadapad of Zonal no 01 Dharwad,10-May-13,18365,10-May-13,18365
4369,122,03-Apr-13,55008,Staff Salary and benifits,Staff Salary 2012-13,Zonal Officer No.03 DWD,zsÁgÀªÁqÀ «¨sÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA.3gÀ°è PÁAiÀÄđ¤ªÀđ»¸ÀÄwÛgÀÄªÀ ²æĂ. J¸ï. JZï. ºÀÄgÀ½ ¥Àæ.zÀ.¸À. PÀZÉĂj ¹§âA¢AiÀÄªÀgÀ ¸À£ï 2013-14£ÉĂ ¸Á°£À CzsÀå¦đvÀ gÀeÉ ªÉĂvÀ£À ©®è ¢: 1-3-2013 jAzÀ 15-3-2013gÀªÀgÉUÉ (15 ¢£ÀUÀ¼ÀÄ) (PÀgÀ SÁvÉ-91),Dharwad Division Zonal No.3 Office Staff Sri. S.H. Hurali FDA surrender bill for the month of 1-3-2013 to 15-3-2013 (15 Days) (Revenue Property Tax-91),10-May-13,13445,10-May-13,13445
4370,520,20-Apr-13,54870,Staff Salary and benifits,Staff Salary 2012-13,Ullikashi B G,²æĂ © f G½îPÁ² C¢üĂPÀëPÀgÀÄ ªÀ.PÀ.£ÀA.07 EªÀgÀ ¢: 30-4-2013 gÀAzÀÄ ¤ªÀÈwÛ ºÉÆAzÀ°gÀÄªÀÅzÀjAzÀ 1-3-2013 jAzÀ 15-3-2013gÀ ªÀgÉUÉ CzsÀå¦đvÀ gÀeÉ 15¢£À £ÀUÀ¢üPÀgÀt ¸Ë®§å ¥ÀqÉAiÀÄÄªÀ PÀÄjvÀÄ ©®è.,Zonal No.7 Revised leave salary bill of Mr. B. G. Ullikashi from date 1-3-2013 to 15-3-2013.,10-May-13,20825,10-May-13,20825
4371,789,07-May-13,55539,Staff Salary and benifits,Staff Salary 2012-13,Konapur Mohan (E P D),DgÉÆĂUÀåSÁvÉ ºÀÄ§â½îAiÀÄ ²æĂ ªÉÆĂºÀ£À PÉÆĂ£Á¥ÀÆgÀ ¥Ë.PÁ EªÀgÀ CzsÀå¦đvÀ gÀeÉAiÀÄ ªÉĂvÀ£À ¸ÀAzÁAiÀÄ ªÀiÁqÀÄªÀ PÀÄjvÀÄ,Health Department Hubli Sri Mohan Konapur Pks his Surrender Leave Salary Bill,10-May-13,8105,10-May-13,8105
4372,565,24-Apr-13,55300,Staff Salary and benifits,Staff Salary 2012-13,Asst. Commissioner Zonal Office No 12 Dharwad,"zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 12gÀ DgÉÆĂUÀå SÁvÉ ¥Ë,PÁ  ¹§A¢ ²æĂ zÉĂªÀgÁd AiÀÄ®PÀ¥Án EªÀgÀ d£ÉĂªÀj  2013 wAUÀ½£À ªÉĂvÀ£À ©®Äè.",Dharwad division zonal no 12 Health Public Health (P.K) Sri Devaraj Yalakapati      salary bill for the month of January  2013,10-May-13,2996,10-May-13,2996
4373,934,15-May-13,55151,Staff Salary and benifits,Staff Salary 2012-13,"Meter Section, Hubli","Dgï. ºÉZï. ªÀÄÄ¯Áè, ¦ülgï PÀÆ°, «ÄĂlgÀSÁvÉ, ºÀÄ§â½î EªÀgÀ ¢:01-08-2008 jAzÀ 28-02-2013gÀ ªÀgÉV£À 15 ªÀµÀđUÀ¼À ¸ÀéAiÀÄAZÁ°vÀ ªÉĂvÀ£À ºÁUÀÆ 20 ªÀµÀđUÀ¼À ºÉZÀÄÑªÀj ªÉĂvÀ£ÀzÀÀ CAvÀgÀ ©®Äè","R. H. Mulla, Fitter Cooli,  Meter Section, Incrument difference bill for the period from 01-08-2008 to 28-02-2013 (15 Years& 20 Years)",15-May-13,11808,10-May-13,11808
4374,814,09-May-13,55561,Staff Salary and benifits,Staff Salary 2012-13,SJSRY,J¸ïeÉJ¸ïDgïªÉÊ ¹§âA¢UÀ¼À ¥ÀUÁgÀ ©®Äè J¦æ¯ï 2013,SJSRY Staff Salry Bill,17-May-13,293700,18-May-13,293700
4375,1195,20-May-13,55479,Staff Salary and benifits,Staff Salary 2012-13,"Deputy Chief Medical Officer, Oldhubli HUB",£À.PÀÄ.PÀ.PÉĂAzÀæ ºÀ¼ÉĂºÀÄ§â½î D¸ÀàvÉæÀ ¸ÀPÁđgÀ¢AzÀ ¤AiÉÆĂfvÀ ªÉÊzÁå¢üPÁjUÀ¼À K¦æĂ¯ï-13 jAzÀ ªÀiÁZÀđ-14gÀªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (K¦æĂ¯ï-13),Pay bill of UFWC Oldhubli Hosp. Hbl. Govt. staff for the April-13 to March 14.,20-May-13,56694,20-May-13,56694
4376,1196,20-May-13,55422,Staff Salary and benifits,Staff Salary 2012-13,"Deputy Chief Medical Officer, Ganesh Peth",£À.PÀÄ.PÀ.PÉĂAzÀæ UÀuÉĂ±À¥ÉĂmÉ zÀªÁSÁ£ÉAiÀÄ ¸ÀPÁđgÀ¢AzÀ ¤AiÉÆĂfvÀ ¹§âA¢AiÀÄ K¦æĂ¯ï-13 jAzÀ ªÀiÁZÀđ-14gÀ ªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (K¦æĂ¯ï-13),Pay bill of UFWC Ganeshpet hosp. Govt. staff for April-13 to March-14.,20-May-13,81294,20-May-13,81294
4377,1197,20-May-13,55423,Staff Salary and benifits,Staff Salary 2012-13,"Deputy Chief Medical Officer, Oldhubli HUB",£À.PÀÄ.PÀ.PÉĂAzÀæ ºÀ¼ÉĂºÀÄ§â½î D¸ÀàvÉæ ¸ÀPÁđgÀ¢AzÀ ¤AiÉÆĂfvÀ ¹§âA¢AiÀÄ K¦æĂ¯ï-13 jAzÀ ªÀiÁZÀđ-14 gÀªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (K¦æĂ¯ï-13),Pay bill of UFWC Old hubli hosp. Govt.staff for April-13 to March-14.,20-May-13,100415,20-May-13,100415
4378,1198,20-May-13,55473,Staff Salary and benifits,Staff Salary 2012-13,Deputy C M O Busstand Hosiptal Dharwad,ºÉjUÉ D¸ÀàvÉæ §¸ï ¸ÁÖöåAqÀ ºÀwÛgÀ zsÁgÀªÁqÀ JZï.r.JªÀiï.¹. ¹§âA¢AiÀÄ K¦æĂ¯ï-13 jAzÀ ªÀiÁZÀđ-14gÀªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (K¦æĂ¯ï-13),Pay bill of UFWC Bus-Stand  hosp.Dwd. HDMC staff for the April-13 to March 14.,20-May-13,27710,20-May-13,27710
4379,1199,20-May-13,55478,Staff Salary and benifits,Staff Salary 2012-13,Deputy C M O Busstand Hosiptal Dharwad,£À.PÀÄ.PÀ.PÉĂAzÀæ ºÉjUÉ D¸ÀàvÉæ §¸ï ¸ÁÖöåAqÀ ºÀwÛgÀ zsÁgÀªÁqÀ ¸ÀPÁđgÀ¢AzÀ ¤AiÉÆĂfvÀ ¹§âA¢AiÀÄ K¦æĂ¯ï-13 jAzÀ ªÀiÁZÀđ-14gÀªÀgÉV£À ªÉĂvÀ£ÀzÀ ©®Äè. (K¦æĂ¯ï-13),Pay bill of UFWC Bus-Stand  hosp.Dwd. Govt. staff for the April-13 to March 14.,20-May-13,103978,20-May-13,103978
4380,1171,20-May-13,55746,Staff Salary and benifits,Staff Salary 2012-13,EE South,PÁ¤C(zÀQët) PÀZÉĂj ¹§âA¢ J.§.zÁ£À¥ÀàUËqÀgÀ EªÀgÀ 15 ¢ªÀ¸ÀzÀ «±ÉĂµÀ £ÀUÀ¢ĂPÀgÀt ªÉĂvÀ£ÀzÀ ©®Äè,EE(South) Office Emply of  A.B.Danappagoudar in Leave ancashment Bill,21-May-13,8387,21-May-13,8387
4381,1138,18-May-13,55748,Staff Salary and benifits,Staff Salary 2012-13,Account Department Hubli,PÀZÉĂj ¹§âA¢UÀ¼À vÀÄnÖ¨sÀvÉÛ CAvÀgÀ ©®Äè ¢. 1-4-2013 jAzÀ 30-4-2013 gÀªÀgÉUÉ,9% DA Diff bill from 1-1-2013 to 30-4-2013,21-May-13,71128,21-May-13,71128
