S. No,Br. No,Br. Date ,Recid,Main_Category,Passed_Category,Contractor_name,Description_Kan,Description_Eng,Bill Pass Date,Bill Pass Amt,Paid Date,Paid Amt
5870,6328,16-Nov-12,47579,SFC Fund,SFC Fund-7.25%-2011-12,Shankarappa. B. Goravanakolla,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 02 ªÁqÀđ £ÀA 10  gÀºÀªÁ¹ ²æĂ ±ÀAPÀæ¥Àà §¸ÀªÀuÉÚ¥Àà UÉÆgÀªÀ£ÀPÉÆ¼Àî ¥ÀPÁ̀ªÀÄ£É ¤ªÀiÁđtPÁ̀V ¸ÀºÁzsÀ£À ªÀÄAdÆj ªÀiÁqÀÄªÀ PÀÄjvÀÄ.,Payment regarding for Construction of Pakka House  or Repair  to  Shri  Shankarappa. B. Goravanakolla at ward No 10 Dharwad,19-Nov-12,20000,20-Nov-12,20000
5871,5705,17-Oct-12,48464,SFC Fund,SFC Fund-7.25%-2011-12,Iravva. Bharamappa. Shagoti,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 02 ªÁqÀđ £ÀA 10 gÀºÀªÁ¹ ²æĂªÀÄw FgÀªÀé ©ü ±ÁåUÉÆĂn ªÀÄ£É zÀÄgÀ¹ÛUÁV ¸ÀºÁzsÀ£À ªÀÄAdÆj ªÀiÁqÀÄªÀ PÀÄjvÀÄ.,Payment regarding for House  Repair  to Smt Iravva B Shagatti at ward No 10 Dharwad,19-Nov-12,20000,20-Nov-12,20000
5872,6272,15-Nov-12,47909,SFC Fund,SFC Fund-7.25%-2011-12,Saleem Urf Salma N Sedam,"zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 12 ªÁqÀđ £ÀA 20 ±ÉĂ 7.25% gÀ CrAiÀÄ°è ±ËZÁ®AiÀÄ ¤""Äđ¹PÉÆ¼Àî®Ä ¸ÀºÁAiÀÄ zsÀ£À ¤ĂqÀÄªÀ §UÉÎ. ( ¸À°ĂªÀiÁ PÉÆA £ÀfĂgÀºÀäzÀ ¸ÉĂqÀA)",Ward -22 Sanction of fund for Toilet Construction under 7.25 Scheme.  ( Salima Najeerahmed Sedam),19-Nov-12,5000,20-Nov-12,5000
5873,6422,19-Nov-12,48478,SFC Fund,SFC Fund-7.25%-2011-12,Parashuram Joteppanavar,"zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 12 ªÁqÀđ £ÀA22 ±ÉĂPÀqÁ 7.25 gÀ CrAiÀÄ°è ±ËZÁ®AiÀÄ ¤""Äđ¹ PÉÆ¼Àî®Ä zsÀ£À ¸ÀºÁAiÀÄ ¤ĂqÀÄªÀ §UÉÎ  ( ¥ÀgÀ±ÀÄgÁªÀÄ eÉÆĂvÉ¥Àà£ÀªÀgÀ)",Sanction Of Fund Fund for Toilet Construction  under 7.25  %  ( Parashuram Joteppanavar),19-Nov-12,5000,20-Nov-12,5000
5874,6425,19-Nov-12,48057,SFC Fund,SFC Fund-7.25%-2011-12,Meharunnissa Nadaf,"zsÁgÀªÁqÀ «¨ÁUÀ ªÀ®AiÀÄ  PÀZÉĂj £ÀA 12 ªÁqÀđ £ÀA 22 ±ÉĂ 7.25% gÀ CrAiÀÄ°è ±ËZÁ®AiÀÄ ¤""Äđ¹PÉÆ¼Àî®Ä ¸ÀºÁAiÀÄ zsÀ£À ¤ĂqÀÄªÀ §UÉÎ. (ÀªÉÄºÀgÀÄ¤ß¸Á́ ¥sÀPÀÄæ¸Á§ £ÀzÁ¥sÀ",Ward -22  Sanction of fund for Toilet Construction under 7.25 Scheme. Meharunnissa  Fakrusab Nadaf,19-Nov-12,5000,20-Nov-12,5000
5875,6424,19-Nov-12,47905,SFC Fund,SFC Fund-7.25%-2011-12,Mamtaz Rajabaksh Nadaf,"zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 12 ªÁqÀđ £ÀA 22 ±ÉĂ 7.25%  gÀ CrAiÀÄ°è ±ËZÁ®AiÀÄ ¤""Äđ¹PÉÆ¼Àî®Ä ¸ÀºÁAiÀÄ zsÀ£À ¤ĂqÀÄªÀ §UÉÎ. ( ªÀÄªÀÄvÁd £ÀzsÁ¥sÀ)",Ward -22  Sanction of fund for Toilet Construction under 22.75  Scheme. ( Mamataj Nadaf),19-Nov-12,5000,20-Nov-12,5000
5876,6333,16-Nov-12,51229,SFC Fund,SFC Fund-7.25%-2011-12,"Mass Communication and Journalism Department, KUD",zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 02 ªÁqÀđ £ÀA .10 gÀºÀªÁ¹ £À¢ĂªÀÄgÁeÁ gÁºÀÄvÀ EªÀjUÉ «zÁå¨sÁå¸ÀPÁ̀V ¸ÀºÁzsÀ£À ªÀÄAdÆj ªÀiÁqÀÄªÀ PÀÄjvÀÄ,Payment regarding for Higher education to Nadeem Raja Rahut at ward No 10 Dharwad.,19-Nov-12,5000,20-Nov-12,5000
5877,3656,10-Aug-12,26870,SFC Fund,SFC Fund 2009-10,Nayak T.D.,ªÀ®AiÀÄ PÀZÉĂj £ÀA 5 ªÁqÀđ £ÀA 46 zÉĂ±À¥ÁAqÉ£ÀUÀgÀ gÉÆĂlj ±Á¯ÉAiÀÄ CPÀ̀¥ÀPÀ̀zÀ UÀmÁgÀÄUÀ¼À ªÉÄĂ¯É ¹ªÉÄAl PÁAPÉæĂl ¸Áèöå¨ï ºÁQ PÀ§đ¸ÉÆÖ£À ºÁPÀÄªÀÅzÀÄ. (J¸ï.J¥sï.¹ C£ÀÄzÁ£À 6.95 ®PÀë+ JAJ¯ïJ C£ÀÄzÁ£À 8.00 ®PÀë),Zonal no 5 Ward No 46 Deshpandenagar Rotary School near footpath work,22-Nov-12,505022,22-Nov-12,505022
5878,5176,01-Oct-12,48760,SFC Fund,SFC Fund 2011-12,Sureban A.B.,"EAqÉAmï £ÀA.2950, ºÀÄ.«.zÀ. ªÁqÀđ £ÀA 50 gÀ PÀÄ®PÀtÂđ ºÀPÀ̀®zÀ°è gÀ¸ÉÛUÀ½UÉ PÁAQæĂl ¥ÉĂ«AUï ªÀiÁqÀÄªÀÅzÀÄ. 2) vÀ©Ă§¯ÁåAqÀ ºÁUÀÆ PÀÄ®PÀtÂđ ºÀPÀ̀®zÀ°èAiÀÄ gÀ¸ÉÛUÀ½UÉ qÁA§jĂPÀgÀt ªÀiÁqÀÄªÀÅzÀÄ.",Concrete paving works at Kulkarni hakkal Roads in ward No : 50,21-Nov-12,1447498,22-Nov-12,1447498
5879,6655,22-Nov-12,51990,SFC Fund,SFC Fund 2012-13,EE Karnataka Water Boad hubli,ºÀÄ.«.ªÁqÀđ £ÀA 35 gÀ FdÄUÉÆĂ¼ÀzÀ°è G½zÀ PÁªÀÄUÁjAiÀÄ£ÀÄß vÉUÉzÀÄPÉÆ¼ÀÄîªÀ PÀÄjvÀÄ,Regarding Ijugool Water Supply bill in ward No 35 (11),22-Nov-12,1400000,22-Nov-12,1400000
5880,6657,22-Nov-12,51981,SFC Fund,SFC Water Supply Scarcity 10-11(237lakhs),EE Karnataka Water Boad Dharwad,zsÁIÄªÁqÀ £ÀUÀgÀ ªÁqÀđ £ÀA 17 gÀ ºÀ£ÀÄªÀÄAvÀ £ÀUÀgÀ ºÁUÀÆ gÁAiÀiÁ¥ÀÆgÀ §qÁªÀuÉUÉ ªÀÄ®¥Àæ¨sÁ PÀÄrAiÀÄÄªÀ ¤Ăj£À ¸Ë®¨sÀå PÀ°à¸À®Ä ¦ĂqÀgï PÉÆ¼ÀªÉ ªÀiÁUÀđ ºÁUÀÆ «vÀgÀuÁ PÉÆ¼ÀªÉ ªÀiÁUÀđ C¼ÀªÀr¸ÀÄªÀ PÁªÀÄUÁj,Regarding Water Supply Scarcity at Hanumanth Nagar and Rayapur  in ward No : 17,22-Nov-12,5782000,22-Nov-12,5782000
5881,5671,16-Oct-12,47863,SFC Fund,SFC Fund 2011-12,Sadiq Electricals,zsÁ.«.ªÁ.£ÀA 10 gÀ°è §gÀÄªÀ ªÀÄzÁgÀªÀÄrØ ªÀiÁzÀgÀ NtÂAiÀÄ°è ªÀÄvÀÄÛ ¦.PÉ PÁél¸Àđ ºÀwÛgÀ JgÀqÀÄ «Ä¤ ºÉÊªÀiÁ¸ÀÖ C¼ÀªÀr¸ÀÄªÀzÀÄ ºÁUÀÄ zÁåªÀÄªÀé£ÀUÀÄr NtÂAiÀÄ ¸ÀA¢AiÀÄ°è ¨sÀÆUÀvÀPÉĂ§¯ï & Dgï.¹.¹. PÀA§ C¼ÀªÀr¹ ©Ă¢¢Ă¥ÀzÀ ªÀåªÀ¸ÉÜ ªÀiÁqÀÄªÀ PÀÄjvÀÄ.,"Fixing  2 minihighmasts in madarmaddi oni and PK Qts  and fixing UG cable , Rcc Pole and Street lights in Damavva gudi  oni  at Dharwad division ward No-10",17-Nov-12,159192,23-Nov-12,159192
5882,6008,30-Oct-12,46357,SFC Fund,SFC Fund 2011-12,Betageri A.S.,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 12 ªÁqÀđ £ÀA 22 gÀ ElUÀnÖ UÁæªÀÄzÀ gÉĂªÀrºÁ¼À NtÂAiÀÄ°è PÁAQæĂl gÀ¸ÉÛ ªÀiÁqÀÄªÀÅzÀÄ ºÁUÀÆ UÁA¢ü£ÀUÀgÀ 5 £ÉĂ ºÁUÀÆ G¥ÀgÀ¸ÉÛUÀ½UÉ qÁA§jĂPÀgÀt ªÀiÁqÀÄªÀÅzÀÄ,Regarding Black top and concrete road works at itagatti revadihal oni  Roads in ward no : 22,16-Nov-12,600828,23-Nov-12,600828
5883,6499,20-Nov-12,51683,SFC Fund,SFC Fund(22.75%)-2011-12-55% Others,"Finance Officer, Karnataka University, Dharwad",zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 01 ªÁqÀđ £ÀA 02 ¸ÀAvÉÆĂµÀ £ÀUÀgÀzÀ ²æĂ ¸ÀÄ¨sÁµÀ gÉÆĂtzÀ EªÀjUÉ 22.75% AiÉÆĂd£ÉAiÀÄr ²PÀëtPÁ̀V ¸ÀºÁAiÀÄzsÀ£À ¤ĂqÀÄªÀ PÀÄjvÀÄ,Regarding study bill under 22.75% of shri subhash ronad of ward no 02,20-Nov-12,15000,23-Nov-12,15000
5884,6500,20-Nov-12,51419,SFC Fund,SFC Fund-7.25%-2011-12,Manjunath M Hiremath,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 01 ªÁqÀđ £ÀA 02 ²æĂ ªÀÄAdÄ£ÁxÀ »gÉĂªÀÄoÀ EªÀjUÉ ±ÉĂPÀqÁ ±ÉĂ 7.25% AiÉÆĂd£ÉAiÀÄqÀÄ ¥ÀPÁ̀ ªÀÄ£É ¤ªÀiÁđtPÁ̀V ¸ÀºÁAiÀÄzsÀ£À ¤ĂqÀÄªÀ PÀÄjvÀÄ,Regarding Pakka house construction of shri Manjunath hiremath,20-Nov-12,30000,23-Nov-12,30000
5885,6126,06-Nov-12,46347,SFC Fund,SFC Fund 2011-12,Shivaprasad T.,1) ºÀÄ.«.ªÁqÀđ £ÀA 24 gÀ CªÀÄgÀUÉÆĂ¼À £ÁgÁAiÀÄt¥ÀÆgÀ NtÂUÉ ¹.¹  £É®ºÁ¸ÀÄ ªÀiÁqÀÄªÀÅzÀÄ. 2) CªÀÄgÀUÉÆĂ¼À f¢Ư NtÂAiÀÄ°è ¹.¹ ¥ÉĂ«AUï ªÀiÁqÀÄªÀÅzÀÄ. 3) £ÀªÀ£ÀUÀgÀ PÀ£ÁđlPÀ ¨ÁåAPï JzÀÄj£À gÀ¸ÉÛ qÁA§jĂPÀgÀt ªÀiÁqÀÄªÀÅzÀÄ.,Regarding road asphalting works at Amargol Narayanpur oni Roads in ward No 24,24-Nov-12,1435617,24-Nov-12,800000
5886,6542,21-Nov-12,48048,SFC Fund,SFC Fund(22.75%)-2011-12-55% Others,Principal Satyam college M.S.W Bellary,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 12 ªÁqÀđ £ÀA 20 ±ÉĂ 22.75% gÀ CrAiÀÄ°è «zÁå¨Áå¸ÀPÁ̀V ¸ÀºÁAiÀÄ zsÀ£À ¤ĂqÀÄªÀ §UÉÎ. ( «±Àé£ÁxÀ PÀÄgÀÄ¨ÉlÖ),Ward -20 Sanction of fund for Education  under 22.75 Scheme. (Vishwanath Kurubetta ),23-Nov-12,5000,24-Nov-12,5000
5887,6544,21-Nov-12,51890,SFC Fund,SFC Fund(22.75%)-2011-12-55% Others,Kareppa N Poojar,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 12 ªÁqÀđ £ÀA 22 ±ÉĂPÀqÁ 22.75 gÀ CrAiÀÄ°è ±ËZÁ®AiÀÄ ¤«Äđ¹PÉÆ¼Àî®Ä  zsÀ£À ¸ÀºÁAiÀÄ ¤ĂqÀÄªÀ §UÉÎ  ( PÀgÉĂ¥Àà £ÁUÀ¥Àà ¥ÀÆeÁgÀ),Sanction Of Fund for  Septic Tank Toilet Construction  under 22.75 %  (Kareppa Nagappa Pujar),23-Nov-12,10000,24-Nov-12,10000
5888,6546,21-Nov-12,51227,SFC Fund,SFC Fund-7.25%-2011-12,Principal Government Polytechnic Tarihal (Hubli),zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA02 ªÁqÀđ £ÀA 10 gÀºÀªÁ¹ CfĂªÀÄgÁeÁ gÁºÀÄvÀ EªÀjUÉ «zÁå¨sÁå¸ÀPÁ̀V ¸ÀºÁzsÀ£À ªÀÄAdÆj ªÀiÁqÀÄªÀ PÀÄjvÀÄ,Payment regarding for Higher education to Azeem Raja Rahut at ward No 10 Dharwad.,23-Nov-12,5000,24-Nov-12,5000
5889,5785,19-Oct-12,46782,SFC Fund,SFC Fund-7.25%-2011-12,"Principal K. H. Patil College of Commerce, Vidyanagar, Hubli",±ÉĂ. 7.25% AiÉÆĂd£ÉAiÀÄr ±ÀÈw.«.£ÁUÀ±ÉnÖ EªÀjUÉ ²PÀëtPÉ̀ ¸ÀºÁAiÀÄzsÀ£À £ÉgÀªÀÅ ¤ĂqÀÄªÀ ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,"Given by Amount Under 7.25% Scheme,  Shruti Nagashetti",23-Nov-12,2000,24-Nov-12,2000
5890,6320,16-Nov-12,50243,SFC Fund,SFC Fund-7.25%-2011-12,Principal SDM College Of Engineering and Technology Dharwad,ºÀÄ§â½î-zsÁgÀªÁqÀ ªÀÄºÁ£ÀUÀgÀ ¥Á°PÉ ªÀ®AiÀÄ PÀZÉĂj £ÀA.05gÀ°è ªÁqïđ £ÀA-26 EªÀgÀ 7.25% gÀ C£ÀÄzÁ£ÀzÀ CrAiÀÄ°è §gÀÄªÀ ²PÀëtPÉ̀ ¸ÀºÁAiÀÄzsÀ£À ºÀt ¸ÀAzÁAiÀÄzÀ §UÉÎ ¥Àæ«Ăt JZï.¥ÀÆeÁgÀ,Hubli-Dharwad Municipal Corporation Under 7.25% Education Fund of  Prveen H Pujar,20-Nov-12,5000,24-Nov-12,5000
5891,6311,16-Nov-12,48231,SFC Fund,SFC Fund 2011-12,Bhimappa N.F.,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 01 ªÁqÀđ £ÀA 01 gÀ°è PÉ®UÉĂj UÁæªÀÄ vÉĂUÀÄgÀªÀÄoÀ NtÂ ºÁUÀÆ ºÉÆAUÀ®ªÀÄoÀ NtÂ ¸ÀA¢üUÀ½UÉ PÁAQæĂl ºÁUÀÆ zÁåªÀÄªÀé£À UÀÄr ºÀwÛgÀÀ gÀ¸ÉÛ ¸ÀÄzsÁgÀuÉ ªÀiÁqÀÄªÀÅzÀÄ,Concrete Paving Roads at Kelageri Tegurmath Roads in ward no 01,26-Nov-12,787510,26-Nov-12,787510
5892,5625,16-Oct-12,47035,SFC Fund,SFC Fund 2011-12,Pantoji Mehmood .Hajrath.,1) ºÀÄ.«.ªÁ.£ÀA. 60 gÀ ªÀÄ¸ÁÛ£À¸ÉÆĂ¥sÁ ªÀÄÄRå gÀ¸ÉÛAiÀÄ JqÀ¨sÁUÀzÀ°è ¥ÀÄl¥Ávï ¤«Äđ¸ÀÄªÀzÀÄ. 2) ºÀÄ.«.ªÁ.£ÀA. 65gÀ J£ï J £ÀUÀgÀzÀ°è UÀmÁgÀ ¤«Äđ¸ÀÄªÀÅzÀÄ ºÁUÀÆ J£ï J £ÀUÀgÀ ªÀÄ¸ÀÆw ¥ÀPÀ̀zÀ°è UÀmÁgÀ ªÉÄĂ¯É ¸Áèöå¨ï ºÁPÀÄªÀzÀÄ.,Construction of main road footpath leftside to Mastansofha in ward No.60 at Hubli,26-Nov-12,467000,28-Nov-12,467000
5893,6776,26-Nov-12,51863,SFC Fund,SFC Fund(22.75%)-2011-12-55% Others,"Finance Officer, Karnataka University, Dharwad",zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 01 ²æĂ gÁdÄ PÁA§¼É EªÀjUÉ ±ÉĂPÀqÁ 22.75% AiÉÆĂd£ÉAiÀÄr ²PÀëtPÁ̀V ¸ÀºÁAiÀÄzsÀ£À ¤ĂqÀÄªÀ PÀÄjvÀÄ,Regarding study bill under 22.75% of shri Raju H Kambale of ward no 13 Dharwad,27-Nov-12,5000,04-Dec-12,5000
5894,5721,17-Oct-12,43036,SFC Fund,SFC Fund-22.75%-2011-12-45%Development,Kittur M.M.,ºÀÄ.«.ªÁqÀđ £ÀA 23 gÀ UÁªÀÄ£ÀUÀnÖ ºÀjdPÉĂj (ªÀiÁzÀgÀ NtÂ) gÀ°è gÀ¸ÉÛUÉ ¹ªÉÄAl PÁAQæĂl £É® ºÁ¸ÀÄ ªÀiÁqÀÄªÀÅzÀÄ,Under 22.75% Concrete Road works at Gamangatti Harijankeri Roads in ward No : 23,26-Nov-12,82600,04-Dec-12,82600
5895,6280,15-Nov-12,47441,SFC Fund,SFC Fund 2011-12,Kuri Dharamanna F,ºÀÄ.«.ªÁqÀđ £ÀA 30 gÀ ¸ÁéUÀvÀ PÁ¯ÉÆĂ¤ ªÀÄÄRå gÀ¸ÉÛUÀ¼ÀÄ ºÁUÀÆ G¥ÀgÀ¸ÉÛUÀ¼À°è ªÀÄvÀÄÛ G¼À« ZÀ£Àß §¸ÀªÉĂ±ÀégÀ PÁ¯ÉÆĂ¤AiÀÄ  ¸ÉĂ¦ÖPï mÁåAPïªÀgÉUÀÆ 230«ÄĂ.«ÄĂ ªÁå¸ÀzÀ M¼ÀZÀgÀAr PÉÆ¼ÀªÉ ªÀiÁUÀđ C¼ÀªÀr¸ÀÄªÀÅzÀÄ,"Counstruction of UGD line works at svagat colony, sub Roads in ward No : 30",05-Dec-12,1485630,11-Dec-12,1485630
5896,6712,24-Nov-12,47188,SFC Fund,SFC Fund 2011-12,K Nagaraj,"EAqÉAmï £ÀA.3023, ºÀÄ.«.ªÁ.£ÀA 45gÀ ªÀÄºÁvÀä UÁA¢ü GzÁå£ÀªÀ£ÀzÀ PÀA¥ËqÀ ºÀwÛPÉÆArgÀÄªÀ VgÀtÂZÁ¼À gÀ¸ÉÛUÉ PÁAQæĂmï ¥ÉĂ«AUï ªÀiÁqÀÄªÀÅzÀÄ. ºÀÄ.«.zÀ ªÁqÀđ £ÀA 45 gÀ PÁgÀªÁgÀ gÀ¸ÉÛUÉ ºÀwÛPÉÆArgÀÄªÀ ªÀÄAUÀ¼À NtÂAiÀÄ°è ºÉÆ¸ÀzÁV AiÀÄÄ.f.r ¯ÉÊ£ï ªÀÄvÀÄÛ ZÉĂA§gÀ PÀlÄÖªÀÅzÀÄ ºÁUÀÆ AiÀÄÄ DPÁgÀzÀ vÉgÉzÀ ZÀgÀAr ªÀÄvÀÄÛ PÁAQæĂl ¥ÉĂ«AUï ªÀiÁqÀÄªÀÅzÀÄ",Regarding Drains and Concrete pavinf works at Karvar Mangal oni Roads in ward No : 45,10-Dec-12,1230239,11-Dec-12,1230239
5897,6992,04-Dec-12,46799,SFC Fund,SFC Fund-7.25%-2010-11,Bibijan Mullanavar,"zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 12 ªÁqÀđ £ÀA-22 gÀ°ègÀÄªÀ ©©eÁ£À ªÀÄÄ¯Áè£ÀªÀgÀ  EªÀjUÉ 7.25 gÀ CrAiÀÄ°è ªÀÄ£É  ¤""Äđ¸À®Ä zsÀ£À ¸ÀºÁAiÀÄ ¤ĂqÀÄªÀ PÀÄjvÀÄ.",Ward no-22 Under 7.25 house  Construction ( Bibijaan Mullanavar),04-Dec-12,20000,11-Dec-12,20000
5898,6993,04-Dec-12,48065,SFC Fund,SFC Fund-7.25%-2011-12,Principal J.S.S. Halabhavi School of art college Dhawrad,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 12 ªÁqÀđ £ÀA 22 ±ÉĂ 7.25% gÀ CrAiÀÄ°è «zÁå¨Áå¸ÀPÁ̀V ¸ÀºÁAiÀÄ zsÀ£À ¤ĂqÀÄªÀ §UÉÎ. ( ¤Ăw£À ªÀÄºÁ¯É),Ward -22 Sanction of fund for Education  under 7.25 Scheme.  ( Nitin Mahale),04-Dec-12,2000,11-Dec-12,2000
5899,6997,04-Dec-12,48063,SFC Fund,SFC Fund-7.25%-2011-12,Principal Anjuman Enginearing College  Batkal Uttar Kannada,zsÁgÀªÁqÀ «¨ÁUÀzÀ ªÀ®AiÀÄ PÀZÉĂj £ÀA 12 ªÁqÀđ £ÀA 22 ±ÉĂ 7.25%gÀ CrAiÀÄ°è «zÁå¨Áå¸ÀPÁ̀V ¸ÀºÁAiÀÄ zsÀ£À ¤ĂqÀÄªÀ §UÉÎ. ( ¥ÀÄ¤ĂvÀ ²AzÉ),Ward -22 Sanction of fund for Education  under 7.25 Scheme.  ( Puneet Shinde),04-Dec-12,5000,11-Dec-12,5000
5900,6827,26-Nov-12,49431,SFC Fund,SFC Fund(22.75%)-2011-12-55% Others,Laxmi Mallappa Chikkoppa,²æĂªÀÄw ®QëöäĂ ªÀÄ®è¥Àà aPÉÆ̀¥Àà EªÀjUÉ ±ÉĂ.22.75% gÀ CrAiÀÄ°è ¥ÀPÁ̀ ªÀÄ£É ¤ªÀiÁđtPÉ̀ ¸ÀºÁAiÀÄzsÀ£À ªÀÄAdÆgÀ ªÀiÁqÀÄªÀ ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ,Construction of Pakka Mane under scheme 22.75% to Smt.Laxmi Mallappa Chikkoppa of W.No.67,06-Dec-12,10000,13-Dec-12,10000
5901,5995,30-Oct-12,51302,SFC Fund,SFC Fund-7.25%-2011-12,Shivarudrappa D. Badiger,¸À£ï 2011-12£ÉĂ ¸Á°£À°è ±ÉĂ.7.25% gÀ C£ÀÄzÁ£ÀzÀ°è ªÀÄÄPÀÛ¤¢ü CrAiÀÄ°è ±ËZÁ®AiÀÄPÉ̀ ¸ÀºÁAiÀÄzsÀ£À ¤ĂqÀÄªÀ PÀÄjvÀÄ. ²æĂ. ²ªÀgÀÄzÀæ¥Àà r. §rUÉĂgÀ,Providing Economical Help by Toilet to Mr. Shivarudrappa D. Badiger Under 7.25% Skim in 2011-12,10-Dec-12,5000,13-Dec-12,5000
5902,6824,26-Nov-12,48045,SFC Fund,SFC Fund-7.25%-2011-12,Shobha Kumar Halli,²æĂªÀÄw ±ÉÆĂ¨sÁ PÉ. ºÀ½î ±ÉĂ 7.25% gÀ AiÉÆĂd£É Cr ªÀÄ£É ¤ªÀiÁđtPÉ̀ ¸ÀºÁAiÀÄzsÀ£À ¤ĂqÀÄªÀ ©®Äè ¸ÀAzÁAiÀÄ PÀÄjvÀÄ.,Providing and Home  7.25% Under Economic help by home  To. Smt. Shobha K. Halli,10-Dec-12,10000,13-Dec-12,10000
5903,1109,14-May-12,46923,SFC Fund,SFC Fund-7.25%-2011-12,Gangavva. Shivashankrappa  Dammalli,zsÁgÀªÁqÀ «¨ÁUÀzÀ  ªÀ®AiÀÄ PÀZÉĂj £ÀA.03 ªÁqÀđ £ÀA 03 2011-12£ÉĂ ¸Á°£À ªÁqÀđ 12gÀ  ²æĂªÀÄw. UÀAUÀªÁé. ²ªÀ±ÀAPÀgÀ¥Áà. zÀªÀÄä½î ²gÀÆgÀ ±ÉĂ.7.25% gÀ J¸ï.J¥sï.¹. C£ÀÄzÁ£ÀzÀrAiÀÄ°è ªÀÄ£É PÀlÖ®Ä  ¸ÀºÁAiÀÄzsÀ£À ªÀÄAdÆj ªÀiÁqÀÄªÀ PÀÄjvÀÄ.,"Dharwad Division Zonal No.3 Construction of House repiar 7.25% of Smt. Gangavva. Shivahankrappa. Dammalli, in W.No.12",11-Dec-12,30000,13-Dec-12,30000
5904,6578,22-Nov-12,33874,SFC Fund,SFC Fund 2010-11,Talewad N.H.,ªÁqÀđ £ÀA 25 gÀ F±ÀégÀ £ÀUÀgÀzÀ°è ªÀÄvÀÄÛ ªÀiÁgÀÄw£ÀUÀgÀzÀ°è M¼ÀZÀgÀAr PÉÆ¼ÀªÉ ªÀiÁUÀđ ºÁPÀÄªÀzÀÄ.,Laying UGD line at Ishwar Nagar and Maruti nagar in ward no 25,17-Dec-12,1475775,18-Dec-12,1475775
5905,7314,11-Dec-12,52310,SFC Fund,SFC Fund 2012-13(Water Supply 20lac),EE Karnataka Water Boad Dharwad,"zsÁgÀªÁqÀ ±ÀºÀgÀzÀ £ÉºÀgÀÄ £ÀUÀgÀ §qÁªÀuÉAiÀÄ°è ºÉÆ¸ÀzÁV PÉÆ¼ÀªÉ ¨sÁ« PÉÆgÉzÀÄ «zsÀåvï ¥ÀA¥ï
C¼ÀªÀr¸ÀÄªÀÅzÀÄ.",Regarding Electrical Pump Nehru Nagar Badavne Dharwad Town,12-Dec-12,370000,18-Dec-12,370000
5906,7315,11-Dec-12,52313,SFC Fund,SFC Fund 2012-13(Water Supply 20lac),EE Karnataka Water Boad Dharwad,zÁgÀªÁqÀ ±ÀºÀgÀzÀ £ÀÄVÎPÉĂj UÁæªÀÄzÀ°è 50 JA.JA ªÁå¸ÀzÀ PÉÆ¼ÀªÉ ¨sÁ« PÉÆgÉAiÀÄÄªÀÅzÀÄ.,Regarding Water Supply Dharwad Town Nuggikeri Gram,12-Dec-12,230000,18-Dec-12,230000
5907,6927,30-Nov-12,51868,SFC Fund,SFC Fund(22.75%)-2011-12-55% Others,Anjavva Holeppa Doddamani,²æĂªÀÄw CA§ªÀé zÉÆqÀØªÀÄ¤ EªÀjUÉ ±ÉĂPÀqÁ 22.75% AiÉÆĂd£ÉAiÀÄr ¥ÀPÁ̀ ªÀÄ£É ¤ªÀiÁđtPÁ̀V ¸ÀºÁAiÀÄzsÀ£À ¤ĂqÀÄªÀ PÀÄjvÀÄ,Regarding pakka house construction under 22.75% of shri Ambavva Doddamani of bhavikatti plot,04-Dec-12,20000,18-Dec-12,20000
